title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Mr. Fix It,2006,93.0,18+ (R),,https://img.reelgood.com/content/movie/af93f3b2-f807-46ce-b8a5-f46841ab6c83/poster-780.jpg,"Comedy, Romance",,5.5,,"Lance Valenteen (David Boreanaz) makes a living as ""Mr. Fix It,"" a man who gets hired by men that have just recently been dumped by their girlfriend. Lance dates the guys' ex-girlfriend and becomes the worst date possible, sending the girl back into her ex-boyfriends arms. But when Lance gets hired by Bill Smith (Pat Healy) to get Sophia Fiori (Alana De La Garza) back, Lance, for the first time, starts falling for one of his marks.","{""reelgood"": ""mr-fix-it-2006"", ""amazon"": ""B07K5BZ2NB""}"
Mr. Gaga,2015,100.0,,Israel,https://img.reelgood.com/content/movie/a088b8f4-8eb4-4857-b7c0-03766830bd5f/poster-780.jpg,"Documentary, Biography",Dance,7.6,86%,"The story of Ohad Naharin, renowned choreographer and artistic director of the Batsheva Dance Company, an artistic genius who redefined the language of modern dance.","{""reelgood"": ""mr-gaga-2015"", ""netflix"": ""80104706""}"
Mr Hublot,2013,11.0,,France,https://img.reelgood.com/content/movie/ba21dd75-ce0c-4a7c-b337-7d46725ae5c7/poster-780.jpg,"Animation, Comedy, Family, Fantasy",Short,7.2,,"Mr Hublot is a withdrawn, idiosyncratic character with OCD, scared of change and the outside world. Robot Pet's arrival turns his life upside down: he has to share his home with this very invasive companion...","{""reelgood"": ""mr-hublot-2013"", ""amazon"": ""B01KL15VQU""}"
Mr. Imperium,1951,87.0,,America,https://img.reelgood.com/content/movie/9f980d9f-1527-409b-9879-d4dd964e2c2c/poster-780.jpg,"Drama, Musical, Romance",Royalty,5,,A pretty singer/dancer is becoming an actress whereas the playboy crown prince is becoming a monarch. The both will have their clandestine romance interfered with by their changing circumstances.,"{""reelgood"": ""mr-imperium-1951"", ""amazon"": ""B000YFZ4RA""}"
Mr In-Between,2001,98.0,18+ (R),,https://img.reelgood.com/content/movie/17503915-340a-42d0-9a74-38e451265034/poster-780.jpg,"Crime, Horror, Romance, Mystery, Thriller, Action & Adventure",,6.4,,"A terrifying love triangle. An original twist on a story of divided loyalties, the perils of love and ultimate death. A haunting tale set in a London at times beautiful and ugly, but always captivating. A story that plays with the shadows and light of an underworld occupied by the fascinating and terrible.","{""reelgood"": ""mr-in-between-2001"", ""amazon"": ""B07NJ4Y9DQ""}"
Mr. Jealousy,1997,105.0,18+ (R),America,https://img.reelgood.com/content/movie/4a74972a-5d0d-4193-bbbb-b89d0b3f301c/poster-780.jpg,"Comedy, Independent, Romance",Teacher,6.4,71%,"After his first date at age 15 ended with the girl making out with another man at a party, aspiring writer Lester Grimm has treated all his girlfriends with jealousy and suspicion. While dating Ramona Ray, paranoia gets the best of him when he discovers that her most recent ex is successful novelist Dashiell Frank. Lester begins attending the same group therapy sessions as Dashiell to learn about Ramona's past with him.","{""reelgood"": ""mr-jealousy-1997"", ""amazon"": ""B078G2MRD3""}"
Mr Joe B. Carvalho,2014,130.0,,,https://img.reelgood.com/content/movie/0b95df74-30f9-4c19-9689-285c705ba65f/poster-780.jpg,"Comedy, Action & Adventure, Mystery, Thriller",,3.6,,A small time detective is hired to bring back the daughter of a businessman who has run away from home with the house chef.,"{""reelgood"": ""mr-joe-b-carvalho-2014"", ""amazon"": ""B07VLBY78H""}"
Mr. Kaplan,2014,98.0,,Germany,https://img.reelgood.com/content/movie/5861651d-f627-4483-b0f2-0bf4ea0bf3f5/poster-780.jpg,"Comedy, Drama, Thriller","Suspense, Survival",6.5,,"Jacob Kaplan lives an ordinary life in Uruguay. Like many of his other Jewish friends, Jacob fled Europe for South America because of World War II. But now turning 76, he is grumpy and in need of adventure.  An unexpected opportunity to achieve greatness comes in the form of a quiet, elderly German, who Mr Kaplan believes to be a runaway Nazi. Determined to capture this Nazi, as Eichmann was captured before him, Mr Kaplan surprises everyone when he takes up this challenge.","{""reelgood"": ""mr-kaplan-2014"", ""amazon"": ""B0168O4MYG""}"
Mr. Mom,1983,91.0,7+ (PG),,https://img.reelgood.com/content/movie/d1eb5a5e-7d54-417d-add0-dac6086da2d5/poster-780.jpg,"Comedy, Drama, Family",,6.5,82%,"Jack and Caroline are a couple making a decent living When Jack suddenly loses his job. They agree that he should stay at home and look after the house while Caroline works. It's just that he's never done it before, and really doesn't have a clue...","{""reelgood"": ""mr-mom-1983"", ""amazon"": ""B0049CGENW"", ""hulu"": ""mr-mom-9ecfd609-1881-4908-aab0-d5483e192c3b""}"
Mr. Moto's Last Warning,1939,71.0,,,https://img.reelgood.com/content/movie/85c28ea7-c3ba-4dfc-b5b6-85654f0dd840/poster-780.jpg,"Crime, Drama, Mystery, Romance, Thriller, Action & Adventure",,6.5,,"A Japanese man claiming to be Mr. Moto, of the International Police, is abducted and murdered soon after disembarking from a ship at Port Said in Egypt. The real Mr. Moto is already in Port Said, investigating a conspiracy against the British and French governments.","{""reelgood"": ""mr-motos-last-warning-1939"", ""amazon"": ""B002UCBEBU""}"
Mr. Nice,2010,121.0,18+ (R),Spain,https://img.reelgood.com/content/movie/5541002d-8535-4fb2-9469-5e01c6461917/poster-780.jpg,"Biography, Comedy, Crime, Drama","Military, Prison, Police, Drug, Mature",6.4,53%,"Biopic about 1970s Welsh marijuana trafficker Howard Marks, whose inventive smuggling schemes made him a huge success in the drug trade, as well as leading to dealings with both the IRA and British Intelligence. Based on Marks' biography with the same title.","{""reelgood"": ""mr-nice-2010"", ""amazon"": ""B00669Q39Q""}"
Mr. Pig,2016,100.0,,,https://img.reelgood.com/content/movie/12d879a2-1ef2-4bd5-9df8-7b0597911860/poster-780.jpg,Drama,,5.7,62%,"On a mission to sell his last remaining prize hog and reunite with old friends, an aging farmer abandons his foreclosed farm and journeys to Mexico. After smuggling in the hog, his estranged daughter shows up, forcing them to face their past and embark on an adventurous road trip together.","{""reelgood"": ""mr-pig-2016"", ""netflix"": ""80098284""}"
Mr. Pip,2012,116.0,13+ (PG-13),,https://img.reelgood.com/content/movie/3faa3352-00a1-41a0-b78d-dbf633aa078d/poster-780.jpg,Drama,,7.1,44%,"As a war rages on in the province of Bougainville in Papua New Guinea, a young girl becomes transfixed by the Charles Dickens novel Great Expectations, which is being read at school by the only white man in the village.  In 1991, a war over a copper mine in the South Pacific tore the island of Bougainville apart. The reclusive “Popeye” (Hugh Laurie) offers the children in fourteen-year-old Matilda’s tiny village an escape with Charles Dickens' Great Expectations. But on an island at war, fiction can have dangerous consequences.","{""reelgood"": ""mr-pip-2012"", ""amazon"": ""B00OUNIKH8""}"
Mr. Reckless,1948,66.0,,,https://img.reelgood.com/content/movie/6d397a8c-773c-42b5-afb9-00e0570dc35a/poster-780.jpg,Action & Adventure,,5.5,,"An oil well digger tries to win back his former girlfriend, now engaged to another man.","{""reelgood"": ""mr-reckless-1948"", ""amazon"": ""B002CLSFDE""}"
Mr. Robinson Crusoe,1932,76.0,,America,https://img.reelgood.com/content/movie/e25c04e9-05a8-4833-b55f-d9404485951a/poster-780.jpg,"Action & Adventure, Comedy",Survival,5.6,,"Steve Drexel voluntarily strands himself on a deserted island on a bet. He intends to re-create civilization and carves a miniature city of 52nd Street and Park Avenue out of the jungle. Drexel is befriended by his dog, a native monkey, and a wild goat that is captured in one of his traps. He attempts to cultivate a native as his Man Friday from Robinson Crusoe, but fails as the native escape.","{""reelgood"": ""mr-robinson-crusoe-1932"", ""amazon"": ""B0010XUKI8""}"
Mr. Rock n Roll: The Alan Freed Story,1999,120.0,,,https://img.reelgood.com/content/movie/9edec2db-a818-425c-bfe4-0a1983845790/poster-780.jpg,"Biography, Drama",,6.4,,"This is the story of Alan Freed. He was working as a DJ in Cleveland, Ohio, and he discovered how amazing R&B or Rhytym & Blues is, however, the music is considered to be ""BLACK"" music. So, most radio stations won't play it. However, Freed believed that it's the next wave, so he fights to have it played on the air. Eventually, he went into the big time - New York, and he decided to dub this music ""ROCK & ROLL"". Despite his success, he still had a lot of opposition and made deals with the wrong people, which would lead to his downfall.","{""reelgood"": ""mr-rock-n-roll-the-alan-freed-story-1999"", ""amazon"": ""B07C2G96X8""}"
Mr. Roosevelt,2017,90.0,18+ (R),America,https://img.reelgood.com/content/movie/99701f96-a53b-48ac-b3fa-50ec0ff61582/poster-780.jpg,Comedy,Female Director,6.2,100%,A young woman returns home and must confront her ex-boyfriend when an unexpected tragedy occurs.,"{""reelgood"": ""mr-roosevelt-2017"", ""netflix"": ""80182473""}"
Mrs. Hyde,2018,95.0,,France,https://img.reelgood.com/content/movie/028c4bb0-34c4-4611-85f5-9fced091f489/poster-780.jpg,"Fantasy, Comedy, Drama, Science-Fiction","High School, Teacher",5.2,55%,"Mrs. Géquil is an eccentric teacher despised by her colleagues and students. On a stormy night, she is struck by lightning and faints. When she wakes up, she feels different. Will she now be able to keep the powerful and dangerous Mrs. Hyde contained?","{""reelgood"": ""madame-hyde-2018"", ""amazon"": ""B07GSXCLHB""}"
Mr. Six,2015,134.0,13+ (PG-13),China,https://img.reelgood.com/content/movie/61f941f1-076a-4dde-8a94-033ebbdb3def/poster-780.jpg,"Action & Adventure, Drama, Crime","War, Gangster",7,83%,"Many years ago Mr. Six was a notorious gangster. That was back when there was still such a thing as honour among thieves, when criminals earned respect and maintained principles. These days Mr. Six is all but forgotten, a living relic residing in a narrow alley.  One day Six's son, Xiaobo, is abducted by some spoiled punks after he scratches their precious Ferrari. Mr. Six realizes that he must do whatever it takes to get his son back — even if that means returning to the life he thought he had left behind.","{""reelgood"": ""mr-six-2015"", ""amazon"": ""B074VY1BJ1""}"
Mrs Palfrey at The Claremont,2005,108.0,,United Kingdom,https://img.reelgood.com/content/movie/66006b64-b0a7-4576-94af-fc8e18bcd314/poster-780.jpg,"Comedy, Drama",Friendship,7.6,70%,"All but abandoned by her family in a London retirement hotel, an elderly woman strikes up a curious friendship with a young writer.","{""reelgood"": ""mrs-palfrey-at-the-claremont-2005"", ""amazon"": ""B00WN56BOO""}"
Mr. Virgin,1984,90.0,,,https://img.reelgood.com/content/movie/93b26292-dce9-4c2e-8d6b-a2f6a639ebf9/poster-780.jpg,"Drama, Comedy",,5.1,,"When a young man ignores a feng shui master’s warning and decides to marry before turning 30, a series of mishaps begins to curse his life.","{""reelgood"": ""mr-virgin-1984"", ""netflix"": ""80997862""}"
Mr. What,2015,91.0,,,https://img.reelgood.com/content/movie/fca41c60-c117-4b58-a3c1-359070642c12/poster-780.jpg,"Drama, Family",,6.1,,"A man falsely imprisoned for over two decades wins his freedom, but has trouble adjusting to life on the outside. He must care for his ailing father, and deal with prejudice from people who are still suspicious of him.","{""reelgood"": ""mr-what-2015"", ""amazon"": ""B01F8HNG0K""}"
Mr. Wise Guy,1942,70.0,,,https://img.reelgood.com/content/movie/2541736e-384e-4db5-b91b-799de92814fe/poster-780.jpg,"Comedy, Drama, Romance",,6.1,,"Mr. Wise Guy (the eighth in the East Side Kids series) finds the gang sent to the Wilton Reform School after they are unjustly convicted of stealing a truck. Bill Collins, brother of co-leader Danny, becomes involved in a killing and, while also innocent, is convicted and sentenced to death. Through a series of events, Muggs, Glimpy, Danny and the rest of the gang, learn that Knobby, a henchman of Luke Manning, knows something about the murder.","{""reelgood"": ""mr-wise-guy-1942"", ""amazon"": ""B0077VA8IY""}"
"Mr. Wong, Detective",1938,70.0,,,https://img.reelgood.com/content/movie/8cc31dd9-f729-4c27-9847-a4a36f87f1d5/poster-780.jpg,"Action & Adventure, Crime, Drama, Mystery, Thriller",,6.2,,A chemical manufacturer is killed just after asking detective James Wong to help him. So Detective Wong decides to investigate this as well as two subsequent murders.,"{""reelgood"": ""mr-wong-detective-1938"", ""amazon"": ""B001IG6QDK""}"
Mr. Wong in Chinatown,1939,71.0,,,https://img.reelgood.com/content/movie/470fd5c6-4f16-4a07-a8c5-2a937cdc5d35/poster-780.jpg,"Mystery, Thriller",,6.1,,"A pretty Chinese woman, seeking help from San Francisco detective James Lee Wong, is killed by a poisoned dart in his front hall, having time only to scrawl ""Captain J"" on a sheet of paper. She proves to be Princess Lin Hwa, on a secret military mission for Chinese forces fighting the Japanese invasion. Mr. Wong finds two captains with the intial J in the case, neither being quite what he seems; there's fog on the waterfront and someone still has that poison-dart gun...","{""reelgood"": ""mr-wong-in-chinatown-1939"", ""amazon"": ""B001ICTDRU""}"
Mr. Woodcock,2007,87.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/3a62e8c3-9887-410f-a298-5f4d0a92e7f4/poster-780.jpg,"Comedy, Romance, Sport","Teacher, Sports",5.1,13%,"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made high school hell for generations of students.","{""reelgood"": ""mr-woodcock-2007"", ""netflix"": ""70056433""}"
Mr. X,2014,72.0,,,https://img.reelgood.com/content/movie/40a840c2-d7d6-45df-8ae8-ab4ee9c579a4/poster-780.jpg,"Documentary, Biography, Mystery",Female Director,6.6,,"The image of a mysterious, solitary filmmaker - a cineaste maudit - who flees from both the media and the public, is unrelentingly bound to the figure of Leos Carax, in France. Elsewhere, the real focus is on his films and he is considered to be an icon of world cinema. Mr.X dives into the poetic and visionary world of an artist who was already a cult figure from his very first film. Punctuated by interviews and unseen footage, this documentary is most of all a fine-tuned exploration of the poetic and visionary world of Leos Carax, alias ""Mr.X"".","{""reelgood"": ""mr-x-2014"", ""amazon"": ""B073SGNL2R""}"
Ms. Bear,1997,90.0,All (G),Canada,https://img.reelgood.com/content/movie/bf12d33b-f63e-46d2-9b52-61156d769bed/poster-780.jpg,"Action & Adventure, Family","Animal, Feel-good",5.6,,Four paws for this wonderful family film. Cute 7-year-old rescues a helpless and bumbling bear cub as the two set off on an adventure to reunite the cub with its mommy.,"{""reelgood"": ""ms-bear-1997"", ""amazon"": ""B07412NWPT""}"
Ms J Contemplates Her Choice,2015,88.0,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=","Drama, Thriller, Crime",,5,,"Jo Yang, a celebrity radio guest, receives a phone call while on air and sets in motion a series of events that threaten her life and her family. Forced to choose between saving a prostitute or a loan-shark, her choice is confronted by public outcry. This film is loosely inspired by real-life events in Singapore, and explores how it is more choice rather than chance that shapes our lives.","{""reelgood"": ""ms-j-contemplates-her-choice-2014"", ""netflix"": ""81036533""}"
Ms. Mammy,2012,93.0,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",Comedy,,4.5,,A successful advertising agency executive falls asleep on an airplane and wakes up in an alternate universe as a stay-at-home mom with three kids.,"{""reelgood"": ""ms-mammy-2012"", ""netflix"": ""81035863""}"
Muay Thai Fighter,2007,116.0,18+ (R),Thailand,https://img.reelgood.com/content/movie/4cefa8ff-32c3-4d6d-901d-21b68b3609cb/poster-780.jpg,"Action & Adventure, Drama, Mystery, Thriller","Martial Arts, Fighting, Sports",6.2,,"After learning the art of muay thai fighting from skilled masters, small town friends Piak and Phao move their passion to Bangkok, where they become active in underground activities that put what they've learned to the test. But in the process of fighting for their lives, they also resurrect the sport -- and cement the bonds of their lifelong friendship.","{""reelgood"": ""muay-thai-fighter-2007"", ""amazon"": ""B07YLN69C8""}"
Mubarakan,2017,156.0,13+ (PG-13),,https://img.reelgood.com/content/movie/a678175d-d7e8-4c47-a715-f662ce8f6ba5/poster-780.jpg,"Comedy, Family, Romance, Drama",,5.6,33%,"Singleton Kartar Singh is left with the responsibility of raising his two orphaned nephews. He asks his brother in Punjab to raise Charan and his sister in London to raise Karan. When the twins cross continents, they leave behind a trail of confusion.","{""reelgood"": ""mubarakan-2017"", ""netflix"": ""80204460""}"
Much Ado About Nothing,1993,111.0,13+ (PG-13),United Kingdom,https://img.reelgood.com/content/movie/501be3cc-eac4-4b63-a063-3c4c39d5b92c/poster-780.jpg,"Comedy, Drama, Romance","Dating, Adaptation",7.3,90%,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.","{""reelgood"": ""much-ado-about-nothing-1993"", ""amazon"": ""B07M6N5Q8Z""}"
Much Ado About Nothing,2012,107.0,13+ (PG-13),,https://img.reelgood.com/content/movie/94d2455c-f904-4653-8a88-a8ee2d0167e2/poster-780.jpg,"Comedy, Drama, Romance",,7.1,86%,A modern retelling of Shakespeare's classic comedy about two pairs of lovers with different takes on romance and a way with words.,"{""reelgood"": ""much-ado-about-nothing-2012"", ""amazon"": ""B07HQKK6CX"", ""hulu"": ""much-ado-about-nothing-a771e284-120f-4c9b-83d3-224730709150""}"
Much Ado About Nothing,2016,94.0,,,https://img.reelgood.com/content/movie/f2f11e4e-b9d5-452c-a5bf-4309efc8b5c1/poster-780.jpg,Drama,,6.6,,"After a night of partying, Vicente is involved in a hit-and-run that kills a man. Vicente claims his innocence, but he was drunk and high. A tangled web of lies buries the truth, making a social scandal disappear — exonerating the real culprit, the son of a powerful politician.","{""reelgood"": ""much-ado-about-nothing-2016"", ""netflix"": ""80098709""}"
Much Loved,2015,108.0,,,https://img.reelgood.com/content/movie/1e19081b-ee13-4670-9a85-5ecd23918ed4/poster-780.jpg,Drama,,6.2,,A social drama about four marginalized prostitutes in Marrakech and their complex relations with their families and society at large.,"{""reelgood"": ""much-loved-2015"", ""netflix"": ""80060037""}"
Mucize,2015,136.0,13+ (PG-13),,https://img.reelgood.com/content/movie/40fa5d5c-d9bc-4643-b1af-e4d65090a933/poster-780.jpg,"Drama, Romance",,7.7,,1960s Turkey countryside. A newly assigned teacher finds out that the solitary village is missing a school. He gets fond of the village people and especially a disabled man. The teacher helps the village to build a new school and educate the children and the disabled man.,"{""reelgood"": ""mucize-2015"", ""netflix"": ""80134420""}"
Mud,2013,130.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/3685f826-25cc-4285-893a-3e0aacbf373e/poster-780.jpg,Drama,"River, Survival, Animal, Teen",7.4,97%,Two boys find a fugitive hiding out on an island in the Mississippi River and form a pact to help him reunite with his lover and escape.,"{""reelgood"": ""mud-2013"", ""amazon"": ""B00ECUARO8"", ""hulu"": ""mud-f90c5e8c-7b89-413f-973a-c81585532152""}"
Mud and Sand,1922,40.0,,,https://img.reelgood.com/content/movie/5753e854-4170-46e8-9555-1f822fb84bc4/poster-780.jpg,"Comedy, Action & Adventure, Family",,5.8,,"Rhubarb Vaselino lives in a small village, when he and his friend, Sapo, enter a bullfighting contest, Sapo dies, but Rhubarb kills three bulls and becomes a local hero earning money. Two years later, he is living in Madrid as a national hero , when he becomes involved with Filet de Sol, and his lover finds out, he must fight the most deadliest in Spain, in the last bull fight of the season.","{""reelgood"": ""mud-and-sand-1922"", ""amazon"": ""B002V36LGG""}"
Mudbound,2017,135.0,18+ (R),America,https://img.reelgood.com/content/movie/709a5390-0573-41ae-bb27-2e47c4b6ae36/poster-780.jpg,Drama,"Based on Books, Military, War, World War II, Psychology, Adaptation",7.4,97%,"In the post–World War II South, two families are pitted against a barbaric social hierarchy and an unrelenting landscape as they simultaneously fight the battle at home and the battle abroad.","{""reelgood"": ""mudbound-2017"", ""netflix"": ""80175694""}"
Mugamoodi,2012,162.0,,India,https://img.reelgood.com/content/movie/702d6e8c-6ce1-41f2-a4e3-e6305601a3dc/poster-780.jpg,"Action & Adventure, Drama","Supernatural, Superhero, Sports",5,,A man can no longer tolerate injustice and corruption and he becomes a vigilante to fight for a better society.,"{""reelgood"": ""mugamoodi-2012"", ""netflix"": ""70229047"", ""amazon"": ""B07TSQS8LG""}"
Muggers,2000,97.0,,Australia,https://img.reelgood.com/content/movie/77322d16-e848-42b8-8d08-cb49890f50e8/poster-780.jpg,"Comedy, Crime, Romance","Doctor, Medical",5.6,,"When two medical students find themselves dangerously indebted to a sadistic loan shark, they become embroiled in an illicit black-market organ transplant scam in order to save their lives. 'Muggers' is a twisted, hilarious, pitch-black comedy about friendship, poor choices and the drag of student debt.","{""reelgood"": ""muggers-2000"", ""amazon"": ""B00NAEJNH4""}"
Mughal-e-Azam,1960,173.0,18+ (R),,https://img.reelgood.com/content/movie/2eae59bf-b365-4c29-a079-194545cdcf54/poster-780.jpg,"Drama, Romance",,8.3,91%,"Set in the 16th century AD, the movie brings to life the tale of the doomed love affair between the Mughal Crown Prince Saleem and the beautiful, ill-fated court dancer, whose fervor and intensity perpetrates a war between the prince and his father the great Mughal Emperor Akbar, and threatens to bring an empire to its knees.","{""reelgood"": ""mughal-e-azam-1960"", ""amazon"": ""B07LFK67FF""}"
Muhammad Ali's Greatest Fight,2013,97.0,,America,https://img.reelgood.com/content/movie/0e48ebef-ffab-49ce-a18c-0bdbfe7ce5a4/poster-780.jpg,"Drama, Biography","Based on Books, War, Adaptation",6.8,38%,"Muhammad Ali’s historic Supreme Court battle from behind closed doors. When Ali was drafted into the Vietnam War at the height of his boxing career, his claim to conscientious objector status led to a controversial legal battle that rattled the U.S. judicial system right up to the highest court in the land.","{""reelgood"": ""muhammad-alis-greatest-fight-2013"", ""amazon"": ""B00G6UIPHI""}"
Muhammad: Legacy of a Prophet,2002,117.0,7+ (PG),,https://img.reelgood.com/content/movie/559c00c8-cecb-4dbb-b72b-e6f7c32e2e6f/poster-780.jpg,Documentary,,7.8,,"Tells the story of the seventh century prophet who changed world history in 23 years, and continues to shapes the lives of more than 1.2 billion people. The film takes viewers not only to ancient Middle Eastern sites where Muhammad's story unfolds, but into the homes, mosques and workplaces of some of America's estimated seven million Muslim to discover the many ways in which they follow Muhammad's example.","{""reelgood"": ""muhammad-legacy-of-a-prophet-2002"", ""amazon"": ""B00UN15JCU""}"
Muirhouse,2013,90.0,18+ (R),,https://img.reelgood.com/content/movie/b88e19cf-d414-4ec9-94e0-9367a81bd210/poster-780.jpg,"Drama, Horror, Thriller",Ghost,4.3,,In 2007 author Phillip Muirhouse was left alone in a haunted homestead called 'Monte Cristo'. He was there making a documentary that was to accompany his latest book. He also broke the rule of all ghost hunters.... Never Be Alone. The following is video documentation leading to he is arrest.,"{""reelgood"": ""muirhouse-2013"", ""amazon"": ""B0798FGW29""}"
Mujrim,2001,,,,https://img.reelgood.com/content/movie/605bfb8c-4fbc-4482-9cca-be77bad1fdfc/poster-780.jpg,"Action & Adventure, Crime",,5.6,,"Mujrim is a dramatic conflict of mother and son - a child who became a criminal protecting his mother from rape and his journey from the slums to the rich mansions, while being opposed at all times by his mother.","{""reelgood"": ""mujrim-2001"", ""netflix"": ""80156939""}"
Mukkam Post London,2007,,,,https://img.reelgood.com/content/movie/268a03eb-82d1-430b-98f0-dc6fdb0d8a7b/poster-780.jpg,Comedy,,3.6,,"Superhit Marathi Comedy Film Mukkam Post London Is A First Marathi Film Shot In London, Directed By Kedar Shinde, Starring Bharat Jadhav, Mohan Joshi And Mrunmayee Lagoo. After The Death Of His Mother, Vaijhanath Learns That His Father Omkar Had Abandoned Them In Order To Earn A Living In London. Vaijhanath Sets Out On Journey From India To London To Meet Him And Return His Belongings.","{""reelgood"": ""mukkam-post-london-2007"", ""amazon"": ""B07MFBJ2CG""}"
Mulberry Stains,2012,130.0,,,https://img.reelgood.com/content/movie/927d2a8a-06e2-4253-a42f-77c406446248/poster-780.jpg,"Drama, Thriller",,6.2,,"In this emotionally charged thriller, Harper is forced to face horrifying secrets of her childhood in order to give her daughter a better future. But how far will she go to forget the past?","{""reelgood"": ""mulberry-stains-2012"", ""amazon"": ""B00Q795J8Q""}"
Mulberry Street,2006,84.0,18+ (R),America,https://img.reelgood.com/content/movie/98a20460-6da8-46c1-98b6-bda94c2c969d/poster-780.jpg,"Horror, Science-Fiction, Thriller","Zombie, Medical",5.6,73%,"A mysterious virus, carried by mutant rats, creates pandemonium in New York City in which rat-bite victims turn into homicidal rat-mutants. This movie centers on six tenants of a small apartment complex on the Lower East Side Mulberry Street as they fight to survive the night against the rats and rapidly multiplying cannibal mutants.","{""reelgood"": ""mulberry-street-2006"", ""amazon"": ""B07VYD9M6Q""}"
Mule-Tide Christmas,2014,74.0,7+ (PG),Canada,https://img.reelgood.com/content/movie/7ff12069-be23-45b7-aed4-5ee22c97ddef/poster-780.jpg,"Animation, Family","Holiday, Christmas, Animal",4,,"Animation -  In a beautiful mountain village, Santa and his trusty mule sidekick Napo are preparing for yet another busy holiday season. After hearing a large crash come from Santa’s workshop, the mule gallops to the scene, only to find a large mess and an empty cage. When Napo realizes a wicked goblin has escaped and has set out to ruin Christmas, he must giddy-up, saddle up, and save the holidays. Because when it comes to Christmas, there’s no horsing around.  -  Scott Schenberg, Steve Vernon, Matthew Warzel","{""reelgood"": ""mule-tide-christmas-2014"", ""amazon"": ""B07559VLYK""}"
Mulligans,2008,90.0,,Canada,https://img.reelgood.com/content/movie/b2af40f3-3b5b-4113-b246-1c2a6d56c335/poster-780.jpg,"Drama, LGBTQ, Romance","Friendship, Holiday, Mature, Feel-good",6.3,,When Tyler Davidson brings his college buddy Chase home for the summer holidays a secret is revealed that threatens to tear his perfect family apart.,"{""reelgood"": ""mulligans-2008"", ""amazon"": ""B01N2RJDCA""}"
Mullum Malarum,1978,135.0,,,https://img.reelgood.com/content/movie/e26c5f91-ed1c-45cc-ab9e-72e10ee5a0cd/poster-780.jpg,"Drama, Family, Romance",,8.3,,"Mullum malarum (1978) wriiten for screen and directed by Mahandran, based on the novel of the same by Umachandran which was published in Kalki in the year of 1966. The movie deals with the brother sister relationship between Kaali and valli, Kaali's ego with the divisional engineer Kumaran.","{""reelgood"": ""mullum-malarum-1978"", ""amazon"": ""B07MLX2KRD""}"
Mully,2015,81.0,7+ (PG),,https://img.reelgood.com/content/movie/3e20a9b9-912a-40a9-98b6-b31672950c03/poster-780.jpg,"Documentary, Action & Adventure, Biography, Drama, Family",,8,,"Director Scott Haze chronicles the remarkable life of Charles Mully. A man revered as ""Father to the Fatherless,"" Mully is a one time Kenyan business tycoon turned founder of Mully Children's Family, the largest children's rescue, rehabilitation and development organization in Africa.","{""reelgood"": ""mully-2015"", ""amazon"": ""B076XVZG5J""}"
Mulva 2: Kill Teen Ape!,2005,62.0,,,https://img.reelgood.com/content/movie/94dc17be-0bcd-43f9-9acc-52f9ab4493d8/poster-780.jpg,"Action & Adventure, Comedy, Horror",,3.8,,Mulva comes out of a five-year coma and seeks revenge against Teenape and his gang for stealing her Halloween candy.,"{""reelgood"": ""mulva-2-kill-teen-ape-2005"", ""amazon"": ""B001D0AB4Q""}"
