imdb_id,title,original_title,year,rating,companies,country,language,duration,directors,writers,actors,genres,synopsis,budget,gross_us,gross_worldwide,score,votes
tt0156903,Pooja Ke Phool,,1964,,A.V.M. Productions,India,Hindi,,A. Bhimsingh,"K.S. Gopalakrishnan , Rajendra Krishan","Ashok Kumar, Mala Sinha, Dharmendra",2h 41min,"Balraj (Dharmendra), affectionately called Raj, by his elder brother (Nana Palsikar) and sister Vija (Madhumati), is a student in college in the arts semester. As the family is not very ",,,,7.7,33
tt2767806,Pooja Kiven Aa,,2013,Not Rated,Romi Tahli Entertainment,India,Punjabi,121.0,Nidhi Sharma,Manbhavan Singh,"Miss Pooja, Tarun Khanna, Raj Singh Jhinger",Comedy,"Pooja Kiven Aa is a story of one girl and three guys. Pooja, an NRI from UK visits Mumbai to sell her estate. She has a big bungalow in Mumbai. Bhinder, one of the three guys is already in ",INR40000000,,,5.1,27
tt1693843,Poolboy: Drowning Out the Fury,,2011,R,"A Common Thread, Street Justice Films",USA,English,90.0,Garrett Brawith,Ross Patterson,"Kevin Sorbo, Ross Patterson, Danny Trejo",Comedy,A movie about making a movie about a man returning to California to be a pool cleaner after an eternity of fighting in Vietnam. But it's been taken over by Mexicans and one of them murdered his family. He settles it the only way he knows.,,,,4.8,1798
tt0816616,Poor Boy's Game,,2007,R,"Astral Media, Canadian Television Fund",Canada,English,104.0,Clement Virgo,"Marguerite Pigott , Chaz Thorne","Rossif Sutherland, Danny Glover, Flex Alexander",Drama,"Donnie Rose went to prison for beating a young man so brutally it left him handicapped for life. Nine years later, Donnie is out. He's a different man with only one place to go: back home ",,,6279,6.3,1247
tt0070556,Poor Pretty Eddie,,1975,R,"Artaxerxes Productions, Michael Thevis Enterprises Production",USA,English,92.0,"David Worth, Richard Robinson",B.W. Sandefur,"Leslie Uggams, Shelley Winters, Michael Christian","Crime, Thriller","A wrong turn on a jazz singer's road trip results in her car breaking down near an isolated lodge run by a faded starlet and a young, homicidal Elvis impersonator.",1100000,,,5.6,690
tt0459180,Popaganda: The Art and Crimes of Ron English,,2005,,,USA,English,78.0,Pedro Carvajal,,"Pedro Carvajal, Ron English, Shepard Fairey",Documentary,"Documentary about street artist Ron English, who vandalizes billboards with elaborate, anti-corporate propaganda.",,,,7.3,110
tt3740066,Pop Aye,,2017,,"E&W Films, Giraffe Pictures",Thailand,Thai,104.0,Kirsten Tan,Kirsten Tan,"Penpak Sirikul, Thaneth Warakulnukroh, Chaiwat Khumdee",Drama,"On a chance encounter, a disenchanted architect bumps into his long-lost elephant on the streets of Bangkok. Excited, he takes his elephant on a journey across Thailand, in search of the farm where they grew up together.",,77976,204464,6.6,718
tt6915100,Pope Francis - A Man Of His Word,Pope Francis: A Man of His Word,2018,PG,"The Palindrome, Centro Televisivo Vaticano",Switzerland,Italian,96.0,Wim Wenders,"Wim Wenders , David Rosier","Pope Francis, Ignazio Oliva, Sister María Eufemia Goycoechea","Documentary, Biography",Pope Francis travels the world speaking to those in need and delivering a message of hope.,,2008385,8608385,5.9,1524
tt0060848,The Poppy Is Also a Flower,Poppies Are Also Flowers,1966,GP,"Comet, Telsun Foundation Inc.",France,English,100.0,Terence Young,"Jo Eisinger , Ian Fleming","Senta Berger, Stephen Boyd, Yul Brynner","Action, Crime, Drama",United Nations narcotics agents attempt to trace heroin shipments from the Afghanistan-Iran border to the main European distributor.,,,,5.1,738
tt1106448,Poppy Shakespeare,,2008,,Cowboy Films,UK,English,90.0,Benjamin Ross,"Sarah Williams, Clare Allan","Anna Maxwell Martin, Tessa Peake-Jones, Claire Benedict",Drama,"N has been a day patient at north London's Dorothy Fish day hospital for 13 years - her ambition is never to leave. Then she meets glamourous new patient Poppy Shakespeare, an ad agency receptionist convinced she's not mad.",,,,7.2,440
tt1650050,POP-U-larity!,,2012,Not Rated,Ballet Diesel Films,USA,English,77.0,Michelle Ehlen,"Michelle Ehlen, J.C. Peterson","Ashley Cuellar, Michelle Ehlen, Chadwick",Comedy,A quirky comedy about finding your fifteen minutes of fame.,,,,6.5,11
tt5199290,Porches and Private Eyes,,2016,,"Running Wild Films, 5J Media",USA,English,94.0,Travis Mills,Travis Mills,"Jeremy Sande, Creek Wilson, Cotton Yancey","Comedy, Mystery","When Jimmy Preston goes missing in the small town of Brookhaven, Mississippi, the gossip circle formed by three women (Ann, Jenny and Patsy) become amateur detectives in an effort to solve his disappearance.",,,,4.5,106
tt0053183,Pork Chop Hill,,1959,Approved,Melville Productions,USA,English,97.0,Lewis Milestone,"S.L.A. Marshall  , James R. Webb","Gregory Peck, Harry Guardino, Rip Torn","Action, Drama, War","During the Korean War peace talks, U.S. troops fight to retake a hill from the Communist Chinese forces.",,4024066,,7.1,3971
tt7604438,Pororo to the Cookie Castle,,2004,,"Byung hwa Lee, JC Infinity Co",South Korea,Korean,71.0,Kim Hyun-Ho,"Aidan Hickey , Hye-Jung Jang","Sun Lee, Su Jung Ham, Hwan Chin Kim",Animation,"When Pororo finds out Santa is sick and can't make the trip to Cookie Castle, Pororo and his friends put their heads together to make sure it is a special Christmas for children all over. An adventure to Santa's village is in order.",,,,5.4,7
tt6675480,Porsche: Decades of Disruption,,2017,TV-PG,Robert Dalrymple Productions,USA,English,27.0,Robert Dalrymple,,"Derek Bell, Dr. Gernot Doellner, Spike Feresten","Documentary, Short, Sport","Since World War II, Porsche has manufactured cars that have disrupted the automobile industry, like the 911.",300000,,,6.5,18
tt0124076,Portland Exposé,,1957,Approved,Lindsley Parsons Picture Corporation,USA,English,72.0,Harold D. Schuster,Jack DeWitt,"Edward Binns, Carolyn Craig, Virginia Gregg","Crime, Mystery, Thriller","A tavern owner in Portland, Oregon gets involved in a struggle for power between two gangs attempting to control the unions. When his young daughter is attacked by one of the gangsters, he ",,,,6.1,156
tt4446472,Porto,,2016,R,"Double Play Films (II), Bando à Parte",Portugal,English,76.0,Gabe Klinger,"Larry Gross, Gabe Klinger","Anton Yelchin, Lucie Lucas, Paulo Calatré","Drama, Romance","Jake and Mati are two outsiders in Porto who once experienced a brief connection. A mystery remains about the moments they shared, and in searching through memories, they relive the depths of a night uninhibited by the consequences of time.",,15126,107062,6.1,1479
tt0031817,Port of Hate,,1939,Passed,Metropolitan Pictures,USA,English,57.0,Harry S. Webb,"Forrest Sheldon , Joseph O'Donnell","Polly Ann Young, Kenneth Harlan, Carleton Young","Action, Adventure, Crime","A group of American adventurers discover a bed of black pearls off a South Pacific island. When one of them is shot dead, a young girl in the group is accused of the crime.",,,,4.9,19
tt0041761,Port of New York,,1949,Approved,Aubrey Schenck Productions,USA,English,82.0,Laslo Benedek,"Eugene Ling , Leo Townsend","Scott Brady, Richard Rober, K.T. Stevens","Crime, Drama, Film-Noir",Two narcotics agents go after a gang of murderous drug dealers who use ships docking at the New York harbor to smuggle in their contraband.,,,,6.1,693
tt0048507,Postmark for Danger,Portrait of Alison,1955,Approved,Insignia Films,UK,English,84.0,Guy Green,"Ken Hughes , Guy Green","Robert Beatty, Terry Moore, William Sylvester","Crime, Drama, Mystery",A woman's painted portrait and a post card with a sketch of a woman's hand holding a Chianti bottle are the main clues used by the Scotland Yard to solve a string of murders connected to a diamond-smuggling ring.,,,,6.4,287
tt0081360,Portrait of an Escort,,1980,Unrated,"Moonlight Productions, Filmways Television",USA,English,100.0,Steven Hilliard Stern,Ann Beckett,"Susan Anspach, Tony Bill, Cyd Charisse",Drama,Jordan West is a divorcée who moonlights at a professional dating service to make ends meet. But her secret job causes gossip among her neighbors and trouble at the real estate office where,,,,6.3,32
tt1919017,Portrait of Wally,,2012,Not Rated,,USA,English,90.0,Andrew Shea,"Andrew Shea, David D'Arcy",,"Documentary, History, News","The story of a Nazi-looted painting, Egon Schiele's 'Portrait of Wally,' that was discovered on the walls of the Museum of Modern Art in 1997, triggering a historic court case that pitted ",,,,6.8,66
tt0409182,Poseidon,,2006,PG-13,"Warner Bros., Virtual Studios",USA,English,98.0,Wolfgang Petersen,"Mark Protosevich , Paul Gallico","Richard Dreyfuss, Kurt Russell, Emmy Rossum","Action, Adventure, Drama","On New Year's Eve, the luxury ocean liner Poseidon capsizes after being swamped by a rogue wave. The survivors are left to fight for their lives as they attempt to escape the sinking ship.",160000000,60674817,181674817,5.6,93671
tt2690160,Poseidon Rex,,2013,Not Rated,Titan Global Entertainment,USA,English,81.0,Mark L. Lester,Rafael Jordan,"Brian Krause, Anne McDaniels, Steven Helmkamp","Action, Adventure, Comedy","A small, secluded island off the coast of Belize suddenly finds itself terrorized by a deadly predator from the planet's distant past when deep sea divers accidentally awaken an ancient evil.",,,,2.5,1120
tt2187041,Positive Youth,,2012,TV-14,"Border2Border Entertainment, Plus 8 Pictures",Canada,English,44.0,Charlie David,Charlie David,"Neil Giuliano, Austin Head, Frank Spinelli",Documentary,Following four HIV+ positive youth in four different North American cities.,75000,,,7.0,18
tt0474988,Possible Lives,Las vidas posibles,2007,,"Angel Films, Fieber Film",Argentina,Spanish,80.0,Sandra Gugliotta,"Pablo Fendrik , Sandra Gugliotta","Germán Palacios, Ana Celentano, Marina Glezer","Mystery, Romance",The beautiful wife of a geologist frantically searches for her missing husband and is haunted by a man who bears a striking resemblance to him.,EUR570000,,19868,6.2,124
tt6081670,Possum,,2018,,"BFI Film Fund, Evandine Productions",UK,English,85.0,Matthew Holness,Matthew Holness,"Sean Harris, Alun Armstrong, Simon Bubb","Drama, Horror, Thriller","After returning to his childhood home, a disgraced children's puppeteer is forced to confront his wicked stepfather and the secrets that have tortured his entire life.",,,33225,5.5,2818
tt0145404,Possums,,1998,PG,"HSX Films, Ignite Entertainment",USA,English,97.0,Max Burnett,Max Burnett,"Mac Davis, Cynthia Sikes, Greg Coolidge","Comedy, Drama, Sport","Will Clark loves his job as radio announcer for the local high school football team, the Nowata Possums. He loves it so much that he continues announcing even after the town decides to ",1400000,,,5.6,267
tt0486640,Postal,,2007,R,"Boll Kino Beteiligungs GmbH & Co. KG, Pitchblack Pictures",USA,English,100.0,Uwe Boll,"Uwe Boll, Bryan C. Knight","Zack Ward, Dave Foley, Verne Troyer","Action, Comedy, Crime","In the ironically named city of Paradise, a recently laid-off loser teams up with his cult-leading uncle to steal a peculiar bounty of riches from their local amusement park; somehow, the recently arrived Taliban have a similar focus, but a far more sinister intent.",15000000,,146741,4.4,21781
tt6280608,Postcards from London,,2018,Not Rated,"Diablo Films, BFI Film Fund",UK,English,90.0,Steve McLean,Steve McLean,"Harris Dickinson, Jonah Hauer-King, Alessandro Cimadamore",Drama,"A stylish, sexy film about a young man's journey into an unusual form of escort work, set in an imaginary vision of London's Soho.",,5312,15548,5.0,736
tt6352548,Poster Boys,,2017,PG-13,"Affluence Movies, Prime Focus",India,Hindi,128.0,Shreyas Talpade,"Anant Ahluwalia , Bunty Rathore","Sunny Deol, Bobby Deol, Shreyas Talpade",Comedy,Life of three men comes in trouble when their photos appear on advertisement for sterilization.,,97049,2466672,5.5,1275
tt2463154,Posthumous,,2014,Not Rated,"Flying Box Productions, Getaway Pictures",USA,English,94.0,Lulu Wang,Lulu Wang,"Jack Huston, Brit Marling, Lambert Wilson","Comedy, Drama, Romance","After false reports of his demise put him and his work on the map, an artist decides to continue the charade by posing as his own brother. Soon, a reporter enters his life and has a profound effect on him.",,,18091,5.7,1525
tt0362942,Post Impact,,2004,R,"Tandem Productions, Unified Film Organization (UFO)",Germany,English,90.0,Christoph Schrewe,"Torsten Dewi , Christoph Schrewe","Dean Cain, Bettina Zimmermann, Joanna Taylor","Action, Adventure, Sci-Fi","After a meteor strike starts a new ice age, a group of survivors tries to find a device that could give mankind new hope",3200000,,,3.2,1856
tt2062622,Postman Pat,Postman Pat: The Movie,2014,Not Rated,"Classic Media, DreamWorks Animation",UK,English,88.0,Mike Disa,"Nicole Dubuc, Kim Fuller","Stephen Mangan, Jim Broadbent, Rupert Grint","Animation, Comedy, Family",A veteran postman finds his beliefs challenged after he enters a TV talent show competition.,,1519,1323843,4.6,1509
tt0130192,Postmortem,,1998,R,"Filmwerks, Imperial Entertainment",USA,English,105.0,Albert Pyun,"John Lowry Lamb, Robert McDonnell","Charlie Sheen, Michael Halsey, Ivana Milicevic",Thriller,"The only thing James wants is to remain away from Scotland. One day, however, he receives a fax, a printout of an unknown person's obituary. The next day, he is charged and arrested for the murder of this person.",,,,5.0,1887
tt0034055,Pot o' Gold,,1941,Approved,James Roosevelt Productions,USA,English,86.0,George Marshall,"Walter DeLeon  , Andrew Bennison","James Stewart, Paulette Goddard, Horace Heidt","Comedy, Musical, Romance","Jimmy, the owner of a failed music shop, goes to work with his uncle, the owner of a food factory. Before he gets there, he befriends an Irish family who happens to be his uncle's worst ",,,,6.1,1460
tt1613874,Potpourri,,2011,Not Rated,"Diviney Pictures, Restraining Hollywood",USA,English,90.0,Elliot Diviney,Elliot Diviney,"Ryan Kiser, Mike Borka, Shannon McDonough","Comedy, Fantasy, Horror","A group of students at a liberal arts college in Minneapolis is faced with expulsion if their final papers in philosophy class are not satisfactory. As a result, the inept group of friends ",,,,5.6,98
tt3672120,Pottersville,,2017,PG-13,"Wing and a Prayer Pictures, Big Jack Productions",USA,English,84.0,Seth Henrikson,Daniel Meyer,"Michael Shannon, Judy Greer, Ron Perlman",Comedy,Maynard is a beloved local businessman who is mistaken for the legendary Bigfoot during an inebriated romp through town in a makeshift gorilla costume. The sightings set off an ,,,,5.3,3047
tt1281123,Poultry in Motion: Truth Is Stranger Than Chicken,,2008,Not Rated,Troma Entertainment,USA,English,82.0,"Andrew Deemer, Jason Foulke","Andrew Deemer, Jason Foulke","Lloyd Kaufman, Gabriel Friedman, Caleb Emerson","Documentary, Comedy","A journey into the world of fiercely independent guerrilla film making with this hilarious and shocking documentary feature. ""Poultry in Motion"" follows cult director Lloyd (THE TOXIC ",,,,8.0,149
tt3581436,"Poverty, Inc.",,2014,,,USA,English,94.0,Michael Matheson Miller,"Michael Matheson Miller, Simon Scionka",,"Documentary, History, News","The West has positioned itself as the protagonist of the development narrative. But the results have been mixed, in some cases even catastrophic, and developing world leaders have become ",,,,7.7,566
tt1032819,Powder Blue,,2009,R,"Blue Snow Productions, Eleven Eleven Films",USA,English,106.0,Timothy Linh Bui,"Timothy Linh Bui , Timothy Linh Bui","Jessica Biel, Eddie Redmayne, Forest Whitaker",Drama,"Four Los Angelenos, a mortician, an ex-con, a suicidal ex-priest, and a stripper, are brought together on Christmas Eve by a mixture of circumstances.",,,17835,6.3,13635
tt1671693,Powerful: Energy for Everyone,,2010,,"Living Lightly Productions, Quiet Revolution Pictures",Canada,English,95.0,David Chernushenko,,"David Chernushenko, Leann Cunningham, Paul Gipe","Documentary, Family, News","Challenging where our energy comes from can seem a little eccentric... After all, not everyone has solar panels above the doorstep. David does, and they generate more than enough energy to go around. So why can't he share it?",,,,8.8,10
tt0114172,Power of Attorney,,1995,R,"Cinevu Films, Small World Entertainment",USA,English,97.0,Howard Himelstein,"Jeffrey Barmash, George Erschbamer","Danny Aiello, Elias Koteas, Rae Dawn Chong","Action, Crime, Drama",An attorney is hired to defend a notorious mobster which he has been trying to send away for years while working as a prosecutor.,,,,4.7,197
tt5338774,Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,,2017,,"Definitive Film, FauxPop Media",Canada,English,95.0,"Randall Lobb, Robert McCallum","Randall Lobb, Robert McCallum","Dolph Lundgren, Frank Langella, Anthony De Longis","Documentary, History",The history of Mattel's definitive action figure toy line.,,,,6.8,858
tt3134066,Power Rangers Megaforce: Ultimate Team Power,,2013,Not Rated,,USA,English,95.0,"Jonathan Brough, Jonathan Tzachor",,"Andrew Gray, Ciara Hanna, John Mark Loudermilk",Action,The next generation of Power Rangers morphs into action in the first four Megaforce episodes!,,,,6.9,65
tt2401719,Prague,,2013,Not Rated,"Bombay Berlin Film Productions, Glamour Struck Productions",India,Hindi,109.0,Ashish R. Shukla,"Rohit Khaitan , Akshendra Mishra","Chandan Roy Sanyal, Arfi Lamba, Kumar Mayank","Mystery, Romance, Thriller","A psychological thriller about an upcoming architect's tryst with the city, a girl he meets there, friends who follow him from India and his past which continuously controls his present and eventually shapes his fate.",,,,5.9,315
tt0098115,Prancer,,1989,G,"Cineplex Odeon Films, Nelson Entertainment",USA,English,103.0,John D. Hancock,Greg Taylor,"Sam Elliott, Cloris Leachman, Rutanya Alda","Drama, Family, Fantasy","A farm girl nurses a wounded reindeer she believes is one of Santa's, hoping to bring it back to health in time for Christmas. Her holiday spirit inspires those around her, something her disheartened father is having trouble understanding.",,18587135,18587135,6.4,4143
tt2064905,Prank,,2013,Not Rated,Plan 9 Entertainment,USA,English,82.0,Yiuwing Lam,Yiuwing Lam,"Nick Renaud, Henry Monfries, Gemmenne de la Peña","Crime, Horror","In the Summer before their senior year, three teens tried to execute the perfect prank on their bully. Instead, they executed him.",,,,3.5,745
tt1579669,Pravarakyudu,,2009,,Tolly2Holly,India,Telugu,154.0,Madan,,"Ali, Jagapathi Babu, Brahmanandam",Family,"Sasi (Jagapathi Babu) and Sailaja (Priyamani) who think are in love during their college separate ways as their ideologies don't meet. Ten years later, Sasi returns to India and tries to win back her love.",INR460000000,,,5.8,51
tt2066041,Pray for Japan,,2012,TV-PG,"Pray for Japan Film, Studio Artland",Japan,Japanese,97.0,Stuart J. Levy,Ryôichi Wagô,"Hiroyuki Abe, Najeeb Ullah Ayaz, Shu Chiba","Documentary, History",Real heroes faced the Tohoku earthquake and tsunami tragedy. The battle to rebuild Japan continues - and the world must not forget their story.,,,,7.7,58
tt5213870,Pray for Rain,,2017,PG-13,"ESX Entertainment, ESX Productions",USA,English,92.0,Alex Ranarivelo,"Christina Moore, Gloria Musca","Jane Seymour, Annabelle Stephenson, Nicholas Gonzalez","Drama, Mystery, Thriller",A journalist returns to the California farming community where she was raised only to find it has been ravaged by drought and has become a place ruled by gangs.,3000000,,,5.1,742
tt0067606,Preacherman,,1971,,"Albert T. Viola Productions, Carolina Film Industries",USA,English,,Albert T. Viola,"Harvey Flaxman, Albert T. Viola","Albert T. Viola, Ilene Kristen, Adam Hesse",1h 27min,"Phony backwoods preacher Amos T. Huxley stays in a small North Carolina town long enough to fleece his congregation, swindle the profits from a moonshine still, and seduce dumb blonde Mary ",65000,,,4.7,159
tt0119935,Preaching to the Perverted,,1997,R,"Cyclops Vision, PTTP Films",UK,English,100.0,Stuart Urban,Stuart Urban,"Guinevere Turner, Christien Anholt, Tom Bell","Comedy, Drama","While working for a conservative MP, an IT professional infiltrates a BDSM club and falls for the head dominatrix.",2000000,,,6.0,1051
tt1231290,Pregnant in America,,2008,TV-14,"Bella Media Productions, Marquee Productions",USA,English,104.0,Steve Buonaugurio,,"Angela Buonaugurio, Mandy Buonaugurio, Steve Buonaugurio",Documentary,"Pregnant In America is the true story of Steve and Mandy Buonaugurio, a young, adventurous, expectant couple, who decide to take a daring and potentially dangerous approach to having their ",600000,,,5.7,197
tt0042855,Prehistoric Women,,1950,Approved,Alliance Productions,USA,English,74.0,Gregg G. Tallas,"Sam X. Abarbanel , Gregg G. Tallas","Laurette Luez, Allan Nixon, Joan Shawlee","Adventure, Fantasy","A civilization of gorgeous cavewomen abduct men for mating purposes. One of their victims is Engor, who seems to be smarter than the rest of the men. He discovers fire, battles a monstrous ",,,,2.8,469
tt0107870,Prehysteria!,,1993,PG,"Full Moon Entertainment, Moonbeam Entertainment",USA,English,84.0,"Albert Band, Charles Band","Pete von Sholly  , Greg Suddeth","Brett Cullen, Colleen Morris, Samantha Mills","Adventure, Comedy, Family",A young boy and his family embark on a series of adventures when the boy finds some mysterious eggs which hatch to reveal a brood of baby dinosaurs.,,,,4.4,1548
tt2878406,Premachi Goshta,,2013,Not Rated,,India,Marathi,126.0,Satish Rajwade,Satish Rajwade,"Arun Bhadsavle, Nilima Bhurke, Bharat Chaturvedi",Romance,"A man and a woman, both in strained marriages, become acquainted during their visits to the Marriage Counselor. The man employs the woman later, and they both become emotionally involved. The story is about how they break from their past.",,,,7.2,283
tt0105166,Prem Deewane,,1992,,,India,Hindi,,"Sachin Pilgoankar, Sachin",,"Pooja Bhatt, Bharat Bhushan, Kamal Chopra",2h 40min,"Radha (Pooja Bhatt) and Manohar (Vivek Mushran) love each other and want to get married, but Radha's dad (Ashok Saraf) does not approve of their marriage as Manohar comes from a poor family",,,,5.3,190
tt0477071,Premonition,,2007,PG-13,"TriStar Pictures, Metro-Goldwyn-Mayer (MGM)",USA,English,96.0,Mennan Yapo,Bill Kelly,"Sandra Bullock, Julian McMahon, Amber Valletta","Drama, Fantasy, Mystery","A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead.",20000000,47852604,84297309,5.9,70318
tt3595298,Prem Ratan Dhan Payo,,2015,Not Rated,Rajshri Productions,India,Hindi,164.0,Sooraj R. Barjatya,"Sooraj R. Barjatya , Aash Karan Atal","Salman Khan, Sonam Kapoor, Neil Nitin Mukesh","Action, Drama, Musical","While recovering from an assassination attempt four days before his coronation, a stern prince is replaced by a romantic lookalike.",INR1800000000,4364639,52556824,4.6,16120
tt3748354,Prescient,,2015,,"Left Hand Side Films, Beautiful River Entertainment",Singapore,English,,Hann-Shi Lem,"Hann-Shi Lem, John Hannon","Michael Piccirilli, Pamelyn Chee, Anthony Bishop",1h 21min,A geneticist struggles with his morality as he searches for the gene that triggers his previsions of impending deaths.,,,,4.8,55
tt4505666,Prescription Thugs,,2015,PG-13,Naked Edge Films,USA,English,86.0,"Chris Bell, Josh Alexander",Josh Alexander,"Jeff Hatch, Chris Leben, Matthew Wiese",Documentary,"In this follow-up to his film BIGGER FASTER STRONGER, director Chris Bell turns his camera on the abuse of prescription drugs and, ultimately, himself. As Bell learns more about Big Pharma,",,,,7.0,1933
tt3138558,Preservation,,2014,Not Rated,Present Pictures,USA,English,90.0,Christopher Denham,Christopher Denham,"Wrenn Schmidt, Pablo Schreiber, Aaron Staton","Horror, Thriller","An anesthesiologist must awaken her animal instincts when she, her husband and her brother-in-law become the quarry of unseen hunters who want to turn them all into trophies.",,,,4.7,5120
tt1737674,PressPausePlay,,2011,Not Rated,House of Radon,Sweden,English,80.0,"David Dworsky, Victor Köhler",,"Apparat, Ólafur Arnalds, Scott Belsky","Documentary, Music","The digital revolution of the last decade has unleashed creativity and talent of people in an unprecedented way, unleashing unlimited creative opportunities. But does democratized culture ",,,,7.5,1467
tt3029476,Pressure,,2015,R,"Bigscope Films, Pinewood Pictures",UK,English,91.0,Ron Scalpello,"Alan McKenna , Paul Staheli","Danny Huston, Matthew Goode, Joe Cole","Adventure, Drama, Thriller","A group of men are trapped in a small pod on the sea bed, after diving down to fix an oil pipeline and becoming separated from their ship.",,,,5.6,4561
tt1185833,Pressure Cooker,,2008,Unrated,"Non Sequitur Productions, Participant",USA,English,99.0,"Mark Becker, Jennifer Grausman",,,Documentary,"Infamously blunt, Wilma Stephenson runs a ""boot camp"" teaching Culinary Arts at Frankford High, disciplining her students into capable chefs and responsible students. But behind her tough ",,44803,44803,7.5,373
tt0268548,Pressure Point,,2001,PG-13,"Frontline Entertainment Group, Steven Finly Productions",Canada,English,90.0,Eric Weston,"William Lee , Dick Lowry","Michael Madsen, Victoria Snow, Ricky Mabe","Action, Thriller","A father suspected of murder must fight to save his family from a ruthless killer in this action-packed suspense thriller, starring Michael Madsen, Michele Scarabelli, Jeff Wincott, Steve Adams and Victoria Snow.",,,,4.2,262
tt0091790,Pretty in Pink,,1986,PG-13,Paramount Pictures,USA,English,97.0,Howard Deutch,John Hughes,"Molly Ringwald, Jon Cryer, Harry Dean Stanton","Comedy, Drama, Romance",A poor girl must choose between the affections of dating her childhood sweetheart or a rich but sensitive playboy.,9000000,40471663,40471663,6.8,69374
tt5951832,Pretty Outrageous,,2017,,"Mother and Daughter Entertainment, Manik Productions",USA,English,75.0,Elizabeth Blake-Thomas,"Elizabeth Blake-Thomas , Elizabeth Blake-Thomas","Isabella Blake-Thomas, Gabe Eggerling, Jaime Adler","Comedy, Family","Three talented teens enter a local competition to be the next big Girl Band, thwarted at every turn, by bad luck, bad timing, bad neighbors and bad boyfriends, but aided by a crazy uncle ",,,,6.1,664
tt0381505,Pretty Persuasion,,2005,R,"REN-Mar Studios, Prospect Pictures",USA,English,104.0,Marcos Siega,Skander Halim,"Evan Rachel Wood, Ron Livingston, James Woods","Comedy, Drama",A 15-year-old girl incites chaos among her friends and a media frenzy when she accuses her drama teacher of sexual harassment.,2500000,305800,537126,6.5,9621
tt1977892,Pretty Rosebud,,2014,,"Handle With Care Productions, Kungfu-Barbie Productions",USA,English,81.0,Oscar Torre,Chuti Tiu,"Chuti Tiu, Kipp Shiotani, Dana Lee",Drama,"A career woman stuck in an unhappy marriage struggles to find happiness living in a fishbowl, where cultural and religious traditions are smothering a woman dying to be free.",,,,6.6,412
tt0482088,Priceless,Hors de prix,2006,PG-13,"Les Films Pelléas, France 2 Cinéma",France,French,106.0,Pierre Salvadori,"Pierre Salvadori , Benoît Graffin","Audrey Tautou, Gad Elmaleh, Marie-Christine Adam","Comedy, Romance","Through a set of wacky circumstances, a young gold digger mistakenly woos a mild-mannered bartender, thinking he's a wealthy suitor.",EUR11700000,2165188,28041861,7.0,29500
tt3169706,Pride,,2014,R,"Pathe UK, BBC Films",UK,English,119.0,Matthew Warchus,Stephen Beresford,"Bill Nighy, Imelda Staunton, Dominic West","Biography, Comedy, Drama",U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,,1446634,7600234,7.8,47841
tt0366920,Pride and Prejudice,,2003,PG,"Bestboy Pictures, Camera 40 Productions",USA,English,104.0,Andrew Black,"Jane Austen , Anne K. Black","Kam Heskin, Orlando Seale, Lucila Solá","Comedy, Romance","Jane Austen's classic is transplanted to modern-day Utah. While her college roommates search for love, aspiring writer Elizabeth Bennet focuses on her career but constantly finds herself fighting haughty businessman Will Darcy.",,377271,377271,5.1,2344
tt0156910,Pride Divide,,1997,Not Rated,,USA,English,57.0,Paris Poirier,Paris Poirier,"Joan Jett Black, Kate Clinton, Martin Duberman","Documentary, History","An exploration of how gay men and women have united against global homophobia, and at the same time have been divided over issues of sexism.",,,,6.5,37
tt2380560,Pride of Lions,,2014,TV-14,Pride of Lions Films,Canada,English,101.0,Sidney J. Furie,Richard Watson,"Bo Svenson, Margot Kidder, Louis Gossett Jr.","Adventure, Comedy, Drama",Four retired ex-military personnel and another retiree attempt the unthinkable and dust off their old uniforms for one last explosive mission to rescue their grandchildren.,,,,3.8,275
tt0034064,Pride of the Bowery,,1940,Approved,Sam Katzman Productions,USA,English,61.0,Joseph H. Lewis,"Steven Clensos , William Lively","Leo Gorcey, Bobby Jordan, Kenneth Howell","Comedy, Drama",New York City street principles get an East Side Kid in trouble at a Civilian Conservation Corps camp.,,,,6.2,513
tt1438534,Primal,,2010,Not Rated,"Primal Films, AV Pictures",Australia,English,80.0,Josh Reed,"Nigel Christensen , Josh Reed","Zoë Gameau, Krew Boylan, Lindsay Farris","Horror, Thriller","A group of friends travel into the Australian wilds to view ancient cave paintings but soon find a horrible sickness gripping one of their own, which leaves them with nothing in their mind but a primal blood lust.",,,,4.9,5722
tt0117381,Primal Fear,,1996,R,"Paramount Pictures, Rysher Entertainment",USA,English,129.0,Gregory Hoblit,"William Diehl , Steve Shagan","Richard Gere, Laura Linney, Edward Norton","Crime, Drama, Mystery","An altar boy is accused of murdering a priest, and the truth is buried several layers deep.",30000000,56116183,102616183,7.7,169053
tt1016226,Prime of Your Life,,2010,Not Rated,Prime of Your Life Pictures,USA,,93.0,Kelly L. King,"Nicole Abisinio , Brandon Cotter","Ryan Donowho, Brett Rice, Nicole Abisinio","Comedy, Drama, Romance","A 20-something slacker girl meets a handsome rebel at her best friend's funeral. She partners up with him and through a series of cons, finds her path to independence and love.",,,,5.0,66
