title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
True Grit,1969,128.0,All (G),America,https://img.reelgood.com/content/movie/169792f3-6a72-4269-90e8-1d4f0ffc59c4/poster-780.jpg,"Action & Adventure, Drama",Escape,7.4,88%,"The murder of her father sends a teenage tomboy, Mattie Ross (Kim Darby), on a mission of ""justice"", which involves avenging her father's death. She recruits a tough old marshal, ""Rooster"" Cogburn (John Wayne), because he has ""grit"", and a reputation of getting the job done. The two are joined by a Texas Ranger, La Boeuf (Glen Campbell), who is looking for the same man (Jeff Corey) for a separate murder in Texas. Their odyssey takes them from Fort Smith, Arkansas, deep into the Indian Territory (present day Oklahoma) to find their man.","{""reelgood"": ""true-grit-1969"", ""amazon"": ""B000IZ1HQ8"", ""hulu"": ""true-grit-46a9513d-3be1-4986-8944-06710a464f71""}"
True Grit,2010,110.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/2ef44cc9-f533-4237-ae21-07696d0171d9/poster-780.jpg,"Action & Adventure, Drama","Based on Books, Revenge, Adaptation, Sports",7.6,96%,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.","{""reelgood"": ""true-grit-2010"", ""amazon"": ""B07SFZK5NJ"", ""hulu"": ""true-grit-046ebf1c-229b-431e-a446-29ac1b3ffe74""}"
True: Happy Hearts Day,2019,23.0,All (G),,https://img.reelgood.com/content/movie/1c17d28a-1af6-431d-a63b-8b4345480fe4/poster-780.jpg,"Animation, Action & Adventure, Family, Fantasy",,8.6,,"True and Bartleby try to cheer up the Rainbow Kingdom's loneliest citizen, but his gloomy mood is contagious! Can a trio of wishes turn things around?","{""reelgood"": ""true-happy-hearts-day-2019"", ""netflix"": ""81035127""}"
True Legend,2010,115.0,18+ (R),China,https://img.reelgood.com/content/movie/c4c58b7c-180c-4f83-bfa3-2340be185fb2/poster-780.jpg,"Action & Adventure, Drama, History, Fantasy","Military, Martial Arts, Fighting",6.4,63%,"Su Qi-Er, a wealthy man living during the Qing Dynasty who loses his fortune and reputation as a result of a conspiracy against him. After being forced out onto the streets, Su dedicates his life to martial arts and reemerges as a patriotic hero known as the ""King of Beggars.""","{""reelgood"": ""true-legend-2010"", ""amazon"": ""B00BQOC9QM""}"
True Love,2005,72.0,,,https://img.reelgood.com/content/movie/c50d4dda-4005-47de-9598-82e6ef035b7a/poster-780.jpg,"Drama, Romance",,5.7,,Seven short stories about growing up gay in America and searching for true love.,"{""reelgood"": ""true-love-2005"", ""amazon"": ""B012XRVBGY""}"
True Memoirs of an International Assassin,2016,98.0,16+,,https://img.reelgood.com/content/movie/82cdcc5e-4768-4668-99f8-2f5cf770b488/poster-780.jpg,"Action & Adventure, Comedy, Crime",,5.9,,"After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.","{""reelgood"": ""true-memoirs-of-an-international-assassin-2016"", ""netflix"": ""80091658""}"
True North,2006,96.0,18+ (R),,https://img.reelgood.com/content/movie/520f2801-ad6b-4c09-9051-677574188d3e/poster-780.jpg,"Drama, Thriller",,6.9,80%,The crew of a bankrupt Scottish trawler turn to smuggling illegal immigrants over the stormy waters of the North Sea.,"{""reelgood"": ""true-north-2006"", ""amazon"": ""B01N76RA2A""}"
True Story,2015,100.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/f2f9f8e2-8a3e-492d-97ce-0aabd89231bc/poster-780.jpg,"Drama, Mystery, Thriller, Crime","Prison, Adaptation, Based On True Story",6.3,45%,"A drama centered around the relationship between journalist Michael Finkel and Christian Longo, an FBI Most Wanted List murderer who for years lived outside the U.S. under Finkel's name.","{""reelgood"": ""true-story-2015"", ""amazon"": ""B079FKB53C""}"
True to the Game,2017,108.0,18+ (R),,https://img.reelgood.com/content/movie/8d1dc48f-48a9-46f9-856a-1a17beea9088/poster-780.jpg,Drama,,5.1,,"Based on the Terri Woods best selling novel, True to the Game is the love story of Quadir Richards, a charismatic drug lord, and Gena Rollins, a young girl from the projects of Philly. Quadir was able to gain the trust and love of Gena and was on his way out of the game to start a new life with his future bride when tragedy strikes.","{""reelgood"": ""true-to-the-game-2017"", ""netflix"": ""80201833""}"
True: Tricky Treat Day,2019,22.0,,,https://img.reelgood.com/content/movie/bc889d25-ccb4-43a3-96e2-1e32045bee2d/poster-780.jpg,Family,,7.6,,It's up to True and her friends to save the day when a hungry Yeti sneaks a forbidden treat and fills the kingdom with Howling Greenies.,"{""reelgood"": ""true-tricky-treat-day-2019"", ""netflix"": ""81035117""}"
Truman,2015,108.0,16+,Argentina,https://img.reelgood.com/content/movie/304b5e54-0a18-4443-a5ee-bbfc35b2553f/poster-780.jpg,"Comedy, Drama","Dog, Animal, Medical",7.3,99%,"When Julián receives an unexpected visit in Madrid from his lifelong friend Tomás, who now lives in Canada, the encounter is bittersweet. Diagnosed with terminal cancer, Julián is focused on putting his affairs in order, while Tomás is still grasping at hope. For four intense days, the two men, accompanied by Julián's faithful dog, Truman, tour the city, sharing emotional, hilarious and surprising moments.","{""reelgood"": ""truman-2015"", ""amazon"": ""B071ZCBQJW""}"
Trumbo,2007,96.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/52a3d79b-51eb-44ba-81c5-1abe72db4ef1/poster-780.jpg,"Documentary, Biography",Political,7.5,83%,"Through a focus on the life of Dalton Trumbo (1905-1976), this film examines the effects on individuals and families of a congressional pursuit of Hollywood Communists after World War II. Trumbo was one of several writers, directors, and actors who invoked the First Amendment in refusing to answer questions under oath. They were blacklisted and imprisoned. We follow Trumbo to prison, to exile in Mexico with his family, to poverty, to the public shunning of his children, to his writing under others' names, and to an eventual but incomplete vindication. Actors read his letters; his children and friends remember and comment. Archive photos, newsreels and interviews add texture. Written by","{""reelgood"": ""trumbo-2007"", ""amazon"": ""B07WTXWV5P""}"
Trumping Democracy,2017,68.0,,,https://img.reelgood.com/content/movie/81abcef8-0328-4b71-bcb5-0d2cb6c439cf/poster-780.jpg,Documentary,,4.9,,"Donald Trump became the 45th President of the United States by winning three key states, a victory engineered by an ultra-conservative faction that quietly mapped its way to power using fake news, lies and psychometrics. This explosive documentary fo...","{""reelgood"": ""trumping-democracy-2017"", ""amazon"": ""B077MRV6TJ""}"
Trump: The Art of the Insult,2018,95.0,,,https://img.reelgood.com/content/movie/fb1980bb-3966-4b09-a5c1-5281ef8a423f/poster-780.jpg,Documentary,,6,,"Joel Gilbert's directing style is on full display here with a vapid look at how Donald Trump dominated the 2016 race, using The Art of the Insult to brand political opponents and bash the media all the way to the White House.","{""reelgood"": ""trump-the-art-of-the-insult-2018"", ""amazon"": ""B0792N36JC""}"
Trust Me,2013,90.0,18+ (R),,https://img.reelgood.com/content/movie/59d842d8-2841-45e5-8461-2e7ce924f7bd/poster-780.jpg,"Comedy, Drama",,6.1,52%,"Trust Me follows flailing Hollywood agent Howard, who seemingly strikes gold after signing the next big child star. What results is an unexpected ride through the nasty inner workings of Hollywood, as Howard desperately tries to make it in an industry that has no interest in recognizing his bumbling but ultimately genuine nature.","{""reelgood"": ""trust-me-2013"", ""amazon"": ""B00JJNY24Y""}"
Truth,2013,94.0,18+ (R),America,https://img.reelgood.com/content/movie/28eee68c-392a-4625-b404-1626e027cb33/poster-780.jpg,"Drama, LGBTQ, Thriller, Romance",Medical,5.1,,"A suspenseful, psychological thriller, ""Truth"" exposes the hidden demons buried deep inside each and every one of us. After a chance encounter over the Internet, Caleb (Sean Paul Lockhart, ""Milk"", ""Judas Kiss"", ""Chillerama"") meets and falls head over heels for Jeremy (Rob Moretti, ""Crutch"", ""An Affirmative Act"", ""Snapshot""), and soon the line between love and lies blur. Struggling to keep his past a secret, including his mentally ill mother, Caleb slowly succumbs to his darker side. A sudden turn of events finds Jeremy held captive, until Caleb's quest for the truth be revealed. The film also stars Emmy Winner® Blanche Baker, (""16 Candles"", ""Raw Deal"", ""Taking Chances"").","{""reelgood"": ""truth-2013"", ""amazon"": ""B07HFLWXKV""}"
Truth About Kerry,2010,84.0,,,https://img.reelgood.com/content/movie/8e0313d5-4f21-43d8-a4f5-7721ca3e588e/poster-780.jpg,"Drama, Mystery, Thriller",,5.3,,"A young American woman is found dead on a beach in Ireland under mysterious circumstances. Her best friend, refusing to believe it was an accident, travels to the remote fishing village to investigate what really happened to her.","{""reelgood"": ""truth-about-kerry-2010"", ""amazon"": ""B008CUKKW8""}"
"Truth in Numbers? Everything, According to Wikipedia",2010,85.0,13+ (PG-13),,https://img.reelgood.com/content/movie/80a55bcf-94f2-456c-ab98-3ac809d00eab/poster-780.jpg,Documentary,,6.9,,"Although Wikipedia is the 8th most popular website on the Internet today, and it is already the 3rd most widely read 'publication' in human history, attracting 100 million unique visitors a month, this great social and academic experiment of our age is riddled with vandals and challenged by skeptics, posing compelling questions about whether Wikipedia's model can truly achieve its goal. The film intersperses founder Jimmy Wales' unusual rise to Internet super-stardom among the global implications of Wikipedia. Are entries factually accurate? Biased? Accountable? Does 'Jimbo' Wales posses the wisdom to ensure that Wikipedians aggregate knowledge correctly?","{""reelgood"": ""truth-in-numbers-everything-according-to-wikipedia-2010"", ""amazon"": ""B00N2D0UUC""}"
Truth Never Lies,2018,,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,,,"A family mourns about the death of their daughter, each in a very different way. One day, a young girl appears at their doorsteps, injured, confused, and without any memory. She completely experiences the world anew, without any judgment and conditioning of the past. By taking care of the young girl, the family's pain transforms until an unexpected event stirs up secrets from the past.","{""reelgood"": ""truth-never-lies-2018"", ""amazon"": ""B07CZ9FXXQ""}"
Truth or Dare,2017,90.0,16+,America,https://img.reelgood.com/content/movie/76c6a6c8-adb4-42c0-8246-8c8c4eee395d/poster-780.jpg,"Horror, Mystery, Thriller",Ghost,5,,"Eight college friends head to a ""Haunted Rental"" in a remote town for Halloween weekend. There, they play the game rumored to have caused the deaths of seven teenagers decades earlier, Truth or Dare. What starts out as vodka induced fun, quickly turns serious when the dares become sickeningly dangerous and the truths threaten to tear the group apart. When players attempt to refuse the increasingly challenging tasks, they're met with deadly consequences, quickly discovering: you must do the dare, or the dare does you. As the death toll mounts, the remaining players must race against the clock to outrun, outsmart and outlast the simple game of Truth or Dare.","{""reelgood"": ""truth-or-dare-2017"", ""netflix"": ""80218099""}"
Truth or Dare,2012,95.0,,,https://img.reelgood.com/content/movie/23741ec2-e6e7-4181-b9e0-8334bc827946/poster-780.jpg,"Comedy, Horror, Mystery, Thriller",,5.6,22%,"A group of college friends celebrate the end of term with a party to end all parties. During a drink and drug-fuelled evening, an innocent game of ‘Truth or Dare’ has a very sore loser, sparking a terrifying sequence of events and a whole new twist on the game of truth or dare – where the truth can kill you.","{""reelgood"": ""truth-or-dare-2012"", ""amazon"": ""B07ZXGGLGL""}"
Try to Remember: The Fantasticks,2003,57.0,,,https://img.reelgood.com/content/movie/dd1dd922-ac65-4137-aa15-8b10a77a6fe0/poster-780.jpg,Documentary,,7.7,,"On the eve of the final Off-Broadway performance of the long-running musical ""The Fantasticks,"" filmmaker Eli Kabillio takes a wistful look back at the show's genesis with composer Harvey Schmidt, author Tom Jones and original cast member Jerry Orbach.","{""reelgood"": ""try-to-remember-the-fantasticks-2003"", ""amazon"": ""B00X671O0Y""}"
Tsunambee,2017,82.0,,,https://img.reelgood.com/content/movie/70bf9fdd-996a-4aad-ad89-11e6d337dde1/poster-780.jpg,"Drama, Horror",,2.1,,"After atmospheric catastrophes send Los Angeles into chaos, three groups of survivors who escaped the city must put aside their differences to face a series of apocalyptic events. As they learn to work together they are faced with an even greater nightmare, giant gravity swells that contain thousands of giant killer bees, intent on ushering in the end of the world.","{""reelgood"": ""tsunambee-2017"", ""amazon"": ""B07199Z6MB""}"
Tuareg: Desert Warrior,1984,95.0,,,https://img.reelgood.com/content/movie/b6a03a5e-2d89-4cfe-baff-42934c8dbaba/poster-780.jpg,Action & Adventure,Dystopia,5.5,,"In a desolate section of the Sahara once ruled by the French, two thirsty men stumble into the camp of a Tuareg warrior where they're given water and shelter. Soldiers from the new Arab government now arrive by Jeep and demand the two men be turned over to them. The warrior refuses, citing the sacred laws of hospitality. The soldiers shoot dead one of the men and carry off the other -- a political foe of the new government. The warrior mounts his camel and rides off to rescue his kidnapped guest.","{""reelgood"": ""tuareg-desert-warrior-1984"", ""amazon"": ""B005INHQM4""}"
Tubelight,2017,136.0,,,https://img.reelgood.com/content/movie/57d33f26-b65b-4468-ba12-e3b77abf1f9c/poster-780.jpg,"Action & Adventure, Drama, History",,4,21%,"Laxman Singh Bisht is nicknamed tube light by his neighbours because he is feeble-minded. Despite being special, Laxman lives by one life-lesson; keep your faith alive and you can do almost anything, even stop a war.","{""reelgood"": ""tubelight-2017"", ""amazon"": ""B075885MFL""}"
Tucker and Dale vs. Evil,2010,89.0,18+ (R),Canada,https://img.reelgood.com/content/movie/9a3f00c9-9cca-4afc-9b9c-1367e88b31ab/poster-780.jpg,"Comedy, Horror",Feel-good,7.5,85%,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.","{""reelgood"": ""tucker-and-dale-vs-evil-2010"", ""netflix"": ""70129463"", ""amazon"": ""B008KS4DR0""}"
Tudawali,1988,87.0,,,https://img.reelgood.com/content/movie/a2650dab-bdc8-4675-b333-e452fcf3e3ad/poster-780.jpg,Drama,,6.9,,"Tells the story of Robert Tudawali who starred in the first ever Australian technicolour feature film, ""Jedda"". Station hand, actor and then Aboriginal activist, Tudawali died in 1967 at the age of 38 in tragic circumstances. Includes brief excerpts from ""Jedda"". Stars Ernie Dingo in the title role.","{""reelgood"": ""tudawali-1988"", ""amazon"": ""B07F6QD4B6""}"
Tuff Turf,1985,112.0,18+ (R),America,https://img.reelgood.com/content/movie/1f74bf52-2afd-419b-939b-06884d3bdb8b/poster-780.jpg,"Action & Adventure, Drama, Comedy, Romance","Dance, Gangster, Gang, Teen",6.2,17%,The new guy (James Spader) in a Los Angeles high school does some singing and fights a hotshot (Paul Mones) over a disco dancer (Kim Richards).,"{""reelgood"": ""tuff-turf-1985"", ""amazon"": ""B006LAM8F8""}"
Tukaram,2012,90.0,,,https://img.reelgood.com/content/movie/463f3c54-4efc-4082-9d7f-e632bef7b6b3/poster-780.jpg,"Biography, Drama, History",,7.1,,Tukaram's transformation into a extremely compassionate spiritual saint who filled people with compassion.,"{""reelgood"": ""tukaram-2012"", ""netflix"": ""80201622""}"
Tulsa,1949,90.0,,America,https://img.reelgood.com/content/movie/5748b3b6-792b-4f58-9c6e-6af29ffaf990/poster-780.jpg,"Action & Adventure, Drama, Romance",Revenge,6.2,,"It's Tulsa, Oklahoma at the start of the oil boom and Cherokee Lansing's rancher father is killed in a fight with the Tanner Oil Company. Cherokee plans revenge by bringing in her own wells with the help of oil expert Brad Brady and childhood friend Jim Redbird. When the oil and the money start gushing in, both Brad and Jim want to protect the land but Cherokee has different ideas. What started out as revenge for her father's death has turned into an obsession for wealth and power.","{""reelgood"": ""tulsa-1949"", ""amazon"": ""B018SHGW9Y""}"
Tumbbad,2018,113.0,,India,https://img.reelgood.com/content/movie/4c9e3cb9-9282-41f5-b040-241b661f4437/poster-780.jpg,"Drama, Horror, Thriller, Fantasy","Holiday, Religion",8.2,89%,A young boy Vinayak Rao is affected by a personal tragedy. His encounter with a wretched old lady who knows of a buried treasure sets him on the path to greed. He grows up to explore the local legend of a monster named Hastar and his gold medallions.,"{""reelgood"": ""tumbbad-2018"", ""amazon"": ""B07KPLZB1T""}"
Tumbledown,2015,105.0,18+ (R),America,https://img.reelgood.com/content/movie/35a98795-c133-4127-94b2-e752b840fc33/poster-780.jpg,"Comedy, Romance, Biography, Drama",Singing,6.2,,"A young woman struggles to move on with her life after the death of her husband, an acclaimed folk singer, when a brash New York writer forces her to confront her loss and the ambiguous circumstances of his death.","{""reelgood"": ""tumbledown-2015"", ""amazon"": ""B07VGHVK2G""}"
Tumbleweeds,1925,78.0,All (G),,https://img.reelgood.com/content/movie/c0a1b410-dfbd-481f-aec4-74f41f1a6d93/poster-780.jpg,"Drama, Action & Adventure",,6.5,100%,"It's 1889 and the Cherokee Strip is about to be opened to settlers. After cowboy Dan Carver helps move the Box K cattle off the strip he meets Molly Lassiter. Attracted to her he decides to try to file on the Box K ranch for her. But when he returns to the strip to check for stray cattle, he is arrested as a Sooner and is now unable to participate in the land rush.","{""reelgood"": ""tumbleweeds-1925"", ""amazon"": ""B002KOMRJG""}"
Tumhari Sulu,2017,140.0,,,https://img.reelgood.com/content/movie/0c502bf2-f73e-4112-8b30-d24e3c2c5080/poster-780.jpg,"Comedy, Drama",,7,83%,"A happy-go-lucky Mumbai suburban housewife Sulochana, fondly known as Sulu, lands the role of a night RJ, resulting in drastic changes to her routine life.","{""reelgood"": ""your-sulu-2017"", ""amazon"": ""B07FKD4NM1""}"
Tum Milo Toh Sahi,2010,127.0,,India,https://img.reelgood.com/content/movie/8ac5fae0-9b9d-476b-a5a0-b896b70c72ca/poster-780.jpg,"Comedy, Drama",Bollywood,5.7,,Tum Milo Toh Sahi is not just a romantic comedy... it is three unique romantic stories in one.,"{""reelgood"": ""tum-milo-toh-sahi-2010"", ""netflix"": ""80236280"", ""amazon"": ""B07JBLCXTZ""}"
Tumsa Nahin Dekha,1957,156.0,,India,https://img.reelgood.com/content/movie/09e1eadc-f758-4488-9a7a-292e9a6a5cf3/poster-780.jpg,"Musical, Romance, Drama",Feel-good,7,,"Twenty years ago, after killing his brother, Sardar Rajpal flees from his hometown in Shillong and re-locates in the rural area of Assam along with his adopted daughter, Meena. He asks his wife, Kamla, to send their son, Shankar, so that he can employ him and get him married to Meena. Shankar arrives and he is welcomed by Sardar who employs him and introduces him to Meena. A few days another young man shows up at his door claiming that he is Kamla's son. A baffled Sardar also welcomes him, and puts both the young men under observation in order to find who the real Shankar is. The question remains why would anyone want to impersonate Shankar, and what will happen to Sardar himself after the Police catch up with him for killing his brother 20 years ago.","{""reelgood"": ""tumsa-nahin-dekha-1957"", ""amazon"": ""B07M5MNZX2""}"
Tuna Girl,2019,89.0,7+ (PG),,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",Drama,,,,A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. The work isn't easy.,"{""reelgood"": ""tuna-girl-2019"", ""netflix"": ""81053892""}"
Tune in for Love,2019,122.0,,South Korea,https://img.reelgood.com/content/movie/9bdbb13c-f608-4ae3-a9b9-aec6d9ae3395/poster-780.jpg,"Romance, Drama",Music,7.2,,"In 1994, on the first day that Yoo Yeul went on air as the new DJ of the popular radio show ‘Music Album,' a college girl Mi-su meets Hyun-woo who happens to drop by the bakery she works at. Like the music streaming from the radio, their frequencies slowly come in sync; even when they're apart, the show brings them together through ebbs and flows of events arising from both pure coincidence and inevitability, until the bitter reality sets in and drives them apart...","{""reelgood"": ""tune-in-for-love-2019"", ""netflix"": ""81165326""}"
Tunisian Victory,1944,75.0,,,https://img.reelgood.com/content/movie/7bf5438a-774a-4970-a18f-5e94ef247604/poster-780.jpg,Documentary,,6.6,,Documentary made by the U.S. Army Signal Corps after the North African campaign.,"{""reelgood"": ""tunisian-victory-1944"", ""netflix"": ""80119189"", ""amazon"": ""B002KOO24E""}"
Tunnel,2016,126.0,13+ (PG-13),South Korea,https://img.reelgood.com/content/movie/c5d71e24-3abb-4683-b516-ca2f7fd844d7/poster-780.jpg,"Drama, Science-Fiction, Action & Adventure, Mystery, Thriller","Disaster, Survival",6.9,100%,"A man is on his way home when the poorly constructed tunnel he is driving through collapses, leaving him trapped.","{""reelgood"": ""tunnel-2016"", ""netflix"": ""80132626""}"
Tunnel Rats,2008,92.0,18+ (R),,https://img.reelgood.com/content/movie/ff8dea3f-eaca-46ff-a033-ada0a2a8bad5/poster-780.jpg,"Action & Adventure, Drama",,4.7,,During the Vietnam War [1959-1975] a special US combat unit is sent out to hunt and kill the Viet Cong soldiers in a man-to-man combat in the endless tunnels underneath the jungle of Vietnam. Suicide squads of a special kind.,"{""reelgood"": ""tunnel-rats-2008"", ""amazon"": ""B07NSX27YG""}"
Tunnel Vision,2013,82.0,18+ (R),,https://img.reelgood.com/content/movie/dbe0bc99-0c26-4efd-b6b4-9b6a6d482b81/poster-780.jpg,"Crime, Drama, Thriller, Mystery",,4.1,,"When a jury fails to convict the serial killer who savagely murdered his family, one man must rise above his desire for revenge and descend into the deranged world of a sadistic predator to uncover the truth and finally get justice. What begins as a classic revenge tale takes a dramatic turn into a haunting land of horror and murder.","{""reelgood"": ""tunnel-vision-2013"", ""amazon"": ""B06ZZNPWX7""}"
Tupac Assassination: Battle For Compton,2017,139.0,,America,https://img.reelgood.com/content/movie/9e61e0dc-4cd2-4853-9402-5009de954877/poster-780.jpg,Documentary,"Police, Gang, Political",5.4,,"The unsolved murders of Tupac Shakur and Christopher ""Biggie Smalls"" Wallace still stir the public's imagination after 20 years. Yet law enforcement has been at a standstill to produce results. The producers of ""American Federale"" and the first two ""Assassination"" films, finally unravel the tangled cases and expose not only who may have done it, but also why these cases have never seen justice. Battle For Compton"" is the story of ""The Machine""; a group of high powered individuals with a very dark secret they killed to keep, and have spent the last 20 years hiding- hoping one day it will all go away- before they do.","{""reelgood"": ""tupac-assassination-battle-for-compton-2017"", ""amazon"": ""B07CNC317P""}"
Tupac Shakur: Before I Wake,2001,90.0,13+ (PG-13),,https://img.reelgood.com/content/movie/2056c278-805f-4fd6-9c99-dc0cc0524f64/poster-780.jpg,"Documentary, Musical",,7.3,,"Music - Tupac Shakur's personal bodyguard and friend, Frank Alexander, narrates this documentary that recounts the final year of the rap star's life leading up to his tragic murder at the age of 25. The film chronicles Tupac's legal struggles, presents footage of recording sessions for ""Until the End of Time,"" and includes interviews with hip-hop exert Michael Eric Dyson and Las Vegas homicide detective Brent Becker. -  Tupac Shakur, Frank Alexander, Michael Eric Dyson","{""reelgood"": ""tupac-shakur-before-i-wake-2001"", ""amazon"": ""B017WZVG3A""}"
Tupac Shakur: Thug Immortal,1997,86.0,,,https://img.reelgood.com/content/movie/94639c9c-b798-4a1e-9a0a-d91cf0e4eed1/poster-780.jpg,Documentary,,5.8,,No overview found.,"{""reelgood"": ""tupac-shakur-thug-immortal-1997"", ""amazon"": ""B01LZ86MII""}"
Tupac Uncensored and Uncut: The Lost Prison Tapes,2011,44.0,,,https://img.reelgood.com/content/movie/8628303c-4e63-42d9-a0f0-1d4731a48fbb/poster-780.jpg,Documentary,,8,,"As Tupac's interviewer announces, 'Tupac, this interview is not about your trial, or your court appeals it is about Tupac, the inner man, then, and now.' Featuring an uncut and never-before-seen interview at the Clinton Correctional Facility, TUPAC UNCENSORED AND UNCUT: THE LOST PRISON TAPES presents a raw look into Tupac's world, as the rapper riffs on topics ranging from his involvement with gang life to prisons in America to his relationship with his mother. What emerges is a moving self-portrait of an artist who sees himself as fundamentally misunderstood: He may have diagnosed thug life, but he didn't invent it, and he is determined to uplift not destroy the black community. Capturing the intensity and passion of a fierce talent, TUPAC UNCENSORED AND UNCUT: THE LOST PRISON TAPES offers a glimpse inside the mind of the enigmatic artist whose music is, in his own words, 'all about life.'","{""reelgood"": ""tupac-uncensored-and-uncut-the-lost-prison-tapes-2011"", ""amazon"": ""B004KPUL4G""}"
Turbo,2013,96.0,7+ (PG),America,https://img.reelgood.com/content/movie/46a57f36-560d-4d83-a82a-96d95e696065/poster-780.jpg,"Action & Adventure, Children, Comedy, Animation, Family","Friendship, Car, Racing, Supernatural, Feel-good",6.4,67%,The tale of an ordinary garden snail who dreams of winning the Indy 500.,"{""reelgood"": ""turbo-2013"", ""netflix"": ""70267728""}"
TurboDojo - Absinthe Films,2017,,,,https://img.reelgood.com/content/movie/a7d50aba-eeb4-4ddc-9f4d-728ebc6b9967/poster-780.jpg,,,,,"From the longest standing independent snowboard film makers and repeat winners of Best Snowboard film of the year comes TurboDojo, the new-new from the Absinthe crew featuring Mikkel Bang, Nicolas Müller, Hans Mindnich, Brandon Cocard, Austen Sweetin, Brendan Gerard, Ben Ferguson, Kimmy Fasani and more.","{""reelgood"": ""turbodojo-absinthe-films-2017"", ""amazon"": ""B07JYGCB1R""}"
Turbo Kid,2015,95.0,,Canada,https://img.reelgood.com/content/movie/be7965e1-0ff9-4a22-a241-3b53c85a598b/poster-780.jpg,"Action & Adventure, Science-Fiction, Comedy, Horror","Female Director, Dystopia, Robot, Apocalypse, Science, Futuristic",6.7,90%,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.","{""reelgood"": ""turbo-kid-2015"", ""amazon"": ""B014QD5B9Q""}"
Turbulence 3: Heavy Metal,2001,98.0,18+ (R),,https://img.reelgood.com/content/movie/4c853079-87fe-4d98-b201-1990c2bce8a6/poster-780.jpg,"Action & Adventure, Thriller, Mystery",,3.6,,"Rock superstar Slade Craven has decided to hang up his rock & roll shoes and has planned something very special for his final show -- instead of a typical concert in some sports arena, he'll play a set aboard a 747 jumbo jet, flying from Los Angeles to Toronto, with the gig broadcast live to millions of fans over the Internet. But what Craven didn't count on is the presence of a deranged fan with a gun who attempts to hijack the plane, throwing the show into chaos and putting the lives of everyone aboard the jet at risk.","{""reelgood"": ""turbulence-3-heavy-metal-2001"", ""amazon"": ""B07W4CCPYW""}"
Turk 182!,1985,102.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/46f35dc8-adcd-4b85-b0d9-2b25baa476f2/poster-780.jpg,"Action & Adventure, Comedy, Drama","Police, New York, Political",6,20%,"After New York City firefighter Terry Lynch is unable to receive any compensation for an injury incurred during the off-duty rescue of a young girl, he grows suicidal. Furious, his brother Jimmy attempts to have Mayor Tyler intervene, but the corrupt politician instead denounces Terry as a drunk. Determined to get justice, Terry begins a graffiti campaign of embarrassing slogans mocking the mayor, which soon captivates the city.","{""reelgood"": ""turk-182-1985"", ""amazon"": ""B07RGSD3WF""}"
