title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Class of Nuke 'Em High 2: Subhumanoid Meltdown,1991,90.0,18+ (R),,https://img.reelgood.com/content/movie/2a73e40a-492a-4140-b8a6-87601d1c574d/poster-780.jpg,"Comedy, Horror, Science-Fiction",,4.4,,"The class of nuke 'em high is back, and this time they're in college! Tromaville's nuclear factory has been rebuilt and now includes the Tromaville institute of technology. Located inside the nuclear plant, Tromaville Tech is where Prof. Holt has perfected Sub-humanoids.... Living beings without emotions, who have been genetically programmed to perform menial tasks. When school reporter Roger Smit","{""reelgood"": ""class-of-nuke-em-high-2-subhumanoid-meltdown-1991"", ""amazon"": ""B014JOQBIC""}"
Class Rank,2017,101.0,,,https://img.reelgood.com/content/movie/5bf38c2d-aad1-4bb4-af0f-27b608e0c7ca/poster-780.jpg,"Comedy, Family, Romance",,6.4,86%,"Two high school misfits join forces in an attempt to overtake the local school board. Guided by their families, they enter the perilous word of politics and, in the process, learn a thing or two about love.","{""reelgood"": ""class-rank-2018"", ""netflix"": ""80987075""}"
Classroom 6,2015,76.0,,Brazil,https://img.reelgood.com/content/movie/b745f530-7514-4575-9960-91503835ec75/poster-780.jpg,"Horror, Mystery",Ghost,3.6,,"A local reporter and her assembled TV crew go into a school haunted by a horrific past. The team spends the night locked inside the building, capturing any and everything they find.","{""reelgood"": ""classroom-6-2014"", ""amazon"": ""B07VF994DC""}"
Clawed: The Legend of Sasquatch,2005,85.0,18+ (R),America,https://img.reelgood.com/content/movie/98e171c1-9ad9-4b3a-8087-90ae652b19fd/poster-780.jpg,"Thriller, Action & Adventure, Horror, Mystery",Animal,3.4,,"When a group of poachers is found mauled to death in the woods of the Pacific Northwest -- mirroring a grisly slaying that happened years ago, known as the ""Echo Mountain Massacre"" -- angry locals are convinced that the infamous Sasquatch is to blame. But that doesn't stop four passionate high school students from making a plea to spare the creature's life.","{""reelgood"": ""clawed-the-legend-of-sasquatch-2005"", ""amazon"": ""B07L9GWKD7""}"
Clean Before Loading,2013,10.0,,,https://img.reelgood.com/content/movie/dfbabfb2-b3e9-49ff-9486-31179a0f3f2b/poster-780.jpg,Drama,,7.8,,"Eric's ex-wife meets him at a laundromat to drop off a mysterious package, which leads to an opportunity to examine their failed marriage.","{""reelgood"": ""clean-before-loading-2013"", ""amazon"": ""B01G4BHSJO""}"
Clear History,2013,100.0,18+ (R),,https://img.reelgood.com/content/movie/8e468e06-8f29-42c9-8906-cb2f21e5b866/poster-780.jpg,Comedy,,6.5,61%,"Nathan Flomm, in order to avoid the humiliation of having missed out on a hugely successful business, assumes a new identity on Martha's Vineyard. He plots revenge when his former business partner moves to the same town.","{""reelgood"": ""clear-history-2013"", ""amazon"": ""B00GH0D1J4""}"
Clearing the Range,1931,90.0,,America,https://img.reelgood.com/content/movie/4b57ad13-22e1-4dd2-b3f6-f4fa7cbb5012/poster-780.jpg,Romance,"Police, Revenge",5.2,,A cowboy (Hoot Gibson) rides by night to catch the man who killed his brother.,"{""reelgood"": ""clearing-the-range-1931"", ""amazon"": ""B01N0INYCS""}"
Cleopatra Jones,1973,89.0,7+ (PG),America,https://img.reelgood.com/content/movie/fd32ec1a-1575-4ab3-a8a0-83fe7fca10e8/poster-780.jpg,"Action & Adventure, Crime, Thriller, Mystery","Police, Martial Arts, Drug, Gang, Political",5.9,91%,"Cleopatra Jones is assigned to crack down on drug trafficking in the United States and abroad. After she burns a Turkish poppy field, the notorious drug lord Mommy is furious at the loss of her supply and vows to destroy her.","{""reelgood"": ""cleopatra-jones-1973"", ""netflix"": ""382650""}"
Clifford,1994,89.0,7+ (PG),,https://img.reelgood.com/content/movie/c2604a67-35db-4bed-8ebe-5a12e0813b1e/poster-780.jpg,"Comedy, Family",,5.5,10%,"When his brother asks him to look after his young son, Clifford, Martin Daniels agrees, taking the boy into his home and introducing him to his future wife, Sarah. Clifford is fixated on the idea of visiting a famed theme park, and Martin, an engineer who helped build the park, makes plans to take him. But, when Clifford reveals himself to be a first-rate brat, his uncle goes bonkers, and a loony inter-generational standoff ensues.","{""reelgood"": ""clifford-1994"", ""amazon"": ""B07V3NJZCN""}"
Clifford's Really Big Movie,2004,73.0,All (G),,https://img.reelgood.com/content/movie/ec98cba2-ec40-42bc-a995-6d69f32bc931/poster-780.jpg,"Animation, Family, Action & Adventure, Comedy",,5.4,53%,"Clifford overhears Mr. Bleakman say that feeding him must cost a lot of money. A carnival act called ""Larry's Amazing Animals"" has just been in town, and the animals in the show told Clifford about an animal contest with a prize of a lifetime supply of Tummy Yummies. So he decides to run away along with Cleo and T-Bone, join the carnival act, win the contest, and bring the food back.","{""reelgood"": ""cliffords-really-big-movie-2004"", ""amazon"": ""B07NZWRQZ5""}"
Cliffy,2013,90.0,,,https://img.reelgood.com/content/movie/e41e44e7-42b9-42f8-9fbf-6b8b95476962/poster-780.jpg,"Biography, Drama",,7.1,,"Set against the backdrop of the early eighties, Cliffy retraces his extraordinary journey from famously training in gumboots among cow paddocks through the epic six-day period of the ultra marathon and his emergence as Australia's most unlikely sporting hero.","{""reelgood"": ""cliffy-2013"", ""amazon"": ""B01C7YOYUS""}"
Climate Refugees,2010,95.0,,,https://img.reelgood.com/content/movie/5714185e-de32-4b77-8a56-6badb45d445b/poster-780.jpg,Documentary,,8,,A documentary examining climate change and its impact on mass migration of people.,"{""reelgood"": ""climate-refugees-2010""}"
Climates,2006,97.0,,,https://img.reelgood.com/content/movie/100da819-95f8-4e18-b0b7-8f638004392c/poster-780.jpg,Drama,,7.2,73%,Man was made to be happy for simple reasons and unhappy for even simpler ones – just as he is born for simple reasons and dies for even simpler ones... Isa and Bahar are two lonely figures dragged through the ever-changing climate of their inner selves in pursuit of a happiness that no longer belongs to them.,"{""reelgood"": ""climates-2006"", ""amazon"": ""B018IKB16A""}"
Climax,2018,96.0,18+ (R),Belgium,https://img.reelgood.com/content/movie/c6c75216-fbd2-43ec-a2f0-995a1281a37a/poster-780.jpg,"Drama, LGBTQ, Horror, Thriller","Dance, Drug",7.1,70%,Young dancers gather in a remote and empty school building to rehearse on a cold and wintry night. The all-night celebration soon turns into a hallucinatory nightmare when they learn that their sangria is laced with LSD.,"{""reelgood"": ""climax-2018"", ""amazon"": ""B07PGMPG94""}"
Clinger,2015,81.0,18+ (R),,https://img.reelgood.com/content/movie/28c49dc2-c21e-4c02-b3ca-38466c0be51e/poster-780.jpg,"Comedy, Horror",,4.7,,"When her possessive high school boyfriend dies in a gruesome accident, Fern Petersen's life is thrown into turmoil. Things go from bad to worse when he returns as a love-sick ghost to kill her so they can be together for eternity.","{""reelgood"": ""clinger-2015"", ""amazon"": ""B0180NXL90""}"
Clinical,2017,104.0,,America,https://img.reelgood.com/content/movie/311ca451-bc4b-44c3-b54b-270f610313cb/poster-780.jpg,Thriller,Psychology,5.1,,"A psychiatrist tries to put her life back together after a violent attack by seeking to repair the life of a new patient, but he has his own terrifying history.","{""reelgood"": ""clinical-2017"", ""netflix"": ""80096955""}"
Clint Eastwood: Breaking Steel,2016,,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,,,"More than any other figure in popular culture, Clint Eastwood has captured the public's imagination. His steely gaze, enigmatic presence, and tough guy attitude has seen him cement himself as an icon in the movie industry.","{""reelgood"": ""clint-eastwood-breaking-steel-2016"", ""amazon"": ""B01AKQOK1S""}"
Clint Eastwood: The Man from Malpaso,1994,58.0,,,https://img.reelgood.com/content/movie/571fde5e-6683-491b-b0d5-67c0609a321b/poster-780.jpg,"Documentary, Biography",,5.8,,"A look at the life and career of actor/director Clint Eastwood, including scenes from his past film and television work and interviews with friends, fellow actors and crew members who have worked with him over the years.","{""reelgood"": ""clint-eastwood-the-man-from-malpaso-1994"", ""amazon"": ""B074KNPSL2""}"
Clive Davis: The Soundtrack of Our Lives,2017,123.0,13+ (PG-13),,https://img.reelgood.com/content/movie/2e104c1b-c46b-4865-a315-5dab08ef702f/poster-780.jpg,"Documentary, Musical",,7.5,88%,"The life and successes of iconic music executive Clive Davis, from his miraculous start at Columbia Records through his trailblazing work at Arista Records and J Records, with a heavy dose of outstanding music sprinkled in between.","{""reelgood"": ""clive-davis-the-soundtrack-of-our-lives-2017"", ""netflix"": ""80190588""}"
Clockmaker,1998,90.0,7+ (PG),Romania,https://img.reelgood.com/content/movie/a95f0145-8add-4708-a177-6d654247002c/poster-780.jpg,"Action & Adventure, Science-Fiction",Time Travel,3.5,,"Fourteen-year-old Henry and his friends are about to change history. Sneaking into the apartment of an eccentric Clockmaker, the kids discover that the old man controls time for the entire world through an incredible array of magnificent timepieces and weird machines. When one of the curious kids accidentally pushes a wrong button and gets launched back in time, the space-time continuum is severely disrupted. As everything begins to change around them, the young adventurers must travel back in time to save their friend...and the future","{""reelgood"": ""clockmaker-1998"", ""amazon"": ""B01LRHZFBS""}"
Clockwork Mice,1995,100.0,,United Kingdom,https://img.reelgood.com/content/movie/22454119-969a-4da5-8731-238803393138/poster-780.jpg,Drama,"Teacher, Medical",6.4,,"When new teacher Steve Drake joins the faculty at a school for special-needs students, his unorthodox instruction methods raise eyebrows. But attitudes begin to change when he makes a connection with a particularly unruly student.","{""reelgood"": ""clockwork-mice-1995"", ""amazon"": ""B07DKWMW8X""}"
Clockwork Orange County,2012,90.0,,,https://img.reelgood.com/content/movie/d2f84c95-143d-4940-a75a-ef8792aa7604/poster-780.jpg,Documentary,,6.4,,"Many objected to leather-jacket, spike-hair kids with tattoos. But, that did not dissuade a generation... No one realized that a little club in Costa Mesa, CA would end up spawning a multi-billion dollar youth culture that still endures today! It was the Cuckoos Nest of the late 70s and early 80s. With archival, unseen and new footage, the filmmakers compiled an intimate story about the beginning of a movement, a place of refuge for a youth culture, a fearful establishment and a police force that didnt understand what was happening.","{""reelgood"": ""clockwork-orange-county-2012"", ""amazon"": ""B075DKPKG6""}"
CLONED: The Recreator Chronicles,2012,91.0,16+,,https://img.reelgood.com/content/movie/f087a701-8cb7-420c-bad7-194b4c4282b7/poster-780.jpg,"Horror, Science-Fiction, Thriller",,4.3,,"When a group of teenagers stumble upon a secret lab, they become part of a deadly experiment - The Recreator - evil human clones. Craig, Tracy and Derek come face to face with exact copies of themselves that have only one purpose; to find and kill their originals. With time running out it's up to the original group to destroy the lab and save themselves before they are replaced. Gregory Orr's exciting thriller brings science fiction to life with a sexy edge.","{""reelgood"": ""cloned-the-recreator-chronicles-2012"", ""amazon"": ""B00CHJ4JCW""}"
Clonehunter,2009,85.0,18+ (R),,https://img.reelgood.com/content/movie/a64fa788-e80a-400f-9814-46deee819188/poster-780.jpg,Science-Fiction,,2.5,,"2525 A.D. Man has colonized the stars. The wealthy and powerful implant their brains in cloned versions of themselves to gain immortality. As a side-effect, occasionally a clone develops mutant abilities. A clonehunter and his new partner have to track down a clone who threatens to destroy the planet unless the rich man he was cloned for gives him all his wealth.","{""reelgood"": ""clonehunter-2009"", ""amazon"": ""B07ZTW3HPQ""}"
Close,2019,95.0,18+ (R),United Kingdom,https://img.reelgood.com/content/movie/9c433a7e-3f0d-451e-855e-5c3f5ac6ce02/poster-780.jpg,"Action & Adventure, Thriller, Mystery",Kidnapping,5.6,38%,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.","{""reelgood"": ""close-2019"", ""netflix"": ""80207371""}"
Closed Circuit,2013,96.0,18+ (R),United Kingdom,https://img.reelgood.com/content/movie/83187684-90e8-4d3f-bb26-5c3b30e01da1/poster-780.jpg,"Crime, Drama, Mystery, Thriller",Disaster,6.2,43%,"A terrorist attack in London results in the capture of suspect, and the attorney general appoints Claudia Simmons-Howe as special advocate on his defence team. On the eve of the trial, the accused's attorney dies and a new one, Martin Rose, steps in. Martin and Claudia are former lovers—a fact which must remain hidden—and, as Martin assembles his case, he uncovers a sinister conspiracy that places him and Claudia in danger.","{""reelgood"": ""closed-circuit-2013"", ""netflix"": ""70271601"", ""amazon"": ""B07TSFD1DV""}"
Closed Season,2013,100.0,,,https://img.reelgood.com/content/movie/184d1c9b-dbd9-43da-ac38-6abf6e13410d/poster-780.jpg,Drama,,7,,"1942 - Fritz and Emma are hiding Albert, a Jewish refugee, at their remote farm. Since their marriage has remained childless, Fritz asks Albert to sleep with Emma and conceive a child on his behalf.","{""reelgood"": ""closed-season-2013"", ""amazon"": ""B01BUKM6GE""}"
Close Encounters: Proof of Alien Contact,2000,70.0,,,https://img.reelgood.com/content/movie/e9d86fd2-25e4-4ce3-9c1a-21035662e4d9/poster-780.jpg,"Documentary, Science-Fiction",,6,,"NOT JUST ANOTHER TELEVISION SPECIAL IT'S A NEWS MAKING EVENT! Close Encounters: Proof of Alien Contact brings you the first physical proof of alien encounters, all new footage and exclusive interviews!","{""reelgood"": ""close-encounters-proof-of-alien-contact-2000"", ""amazon"": ""B06WRMLKVN""}"
Close Quarters,2012,88.0,,,https://img.reelgood.com/content/movie/d74ef41f-e720-428a-a02b-3694df432488/poster-780.jpg,"Comedy, Drama, Romance",,7.1,,"Forced to work an extra shift, two young baristas must come to terms with their own relationship while being bombarded by the very different issues of their diverse customers.","{""reelgood"": ""close-quarters-2012"", ""amazon"": ""B07Z8FN4JD""}"
Closer to God,2014,81.0,,,https://img.reelgood.com/content/movie/d179461c-9354-4da1-b834-8e0ee2c65d96/poster-780.jpg,"Horror, Science-Fiction, Thriller, Mystery",,4.5,53%,"A man on the cutting edge of science becomes the first to successfully clone a person, but events unravel when the news leaks out before his team could prepare for what's to come.","{""reelgood"": ""closer-to-god-2015"", ""amazon"": ""B010URMZ0A""}"
Closer to Home,2016,130.0,,,https://img.reelgood.com/content/movie/93f3fb24-8721-47fd-8906-a6c7b85ad811/poster-780.jpg,Drama,,5.3,,"When a social worker named (FAITH) begins to investigate a series of in depth cases,she begins to become emotionally involved. Which is breaking the number one Cardinal rule of her job. This pandora box of emotions begins to unravel & pull back the layers on FAITHS own past. Leading her down a path of discovery,that no one is expecting.","{""reelgood"": ""closer-to-home-2016"", ""amazon"": ""B07S2G8JD3""}"
Closing Gambit: 1978 Korchnoi versus Karpov and the Kremlin,2018,85.0,,,https://img.reelgood.com/content/movie/6ac59c5b-9cae-4ecc-90b8-fa31c9f45646/poster-780.jpg,Documentary,,6.9,,"The story of the 1978 World Chess Championship between the Soviet Communist Party's protege, Anatoly Karpov and the traitor and Soviet defector, Viktor Korchnoi. One of those instances in life where truth is stranger than fiction.","{""reelgood"": ""closing-gambit-1978-korchnoi-versus-karpov-and-the-kremlin-2018"", ""hulu"": ""closing-gambit-1978-korchnoi-versus-karpov-and-the-kremlin-880946f7-f94b-4554-89e8-b29f057e7bbe""}"
Closure,2013,95.0,,,https://img.reelgood.com/content/movie/03be2ded-c24c-47b3-b402-c23a5075ec71/poster-780.jpg,"Thriller, Mystery",,5.5,,"The story centers around Robert, with the help of Lawrence and Natalie, as he struggles to find out who has murdered his wife and child. Along the way, he must try to navigate through a web of political intrigue that involves a cop and a district attorney.","{""reelgood"": ""closure-2013-1"", ""amazon"": ""B00K2QKXGI""}"
Closure,2013,76.0,,,https://img.reelgood.com/content/movie/1da93b67-4790-428b-9eff-fcaaaeec7b58/poster-780.jpg,"Documentary, Action & Adventure, Biography, Drama",,8.1,,"A documentary about a trans-racial adoptee who finds her birth mother, and meets the rest of a family who didn't know she existed, including her birth father.  A story about identity, the complexities of trans-racial adoption, and most importantly, CLOSURE.","{""reelgood"": ""closure-2013"", ""amazon"": ""B00TPJGW6I""}"
Cloud Atlas,2012,172.0,18+ (R),Germany,https://img.reelgood.com/content/movie/2b5cbe47-6e32-4148-8892-809daf9909f1/poster-780.jpg,"Drama, LGBTQ, Science-Fiction, Action & Adventure, Mystery","Female Director, Dystopia, Futuristic",7.4,66%,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.","{""reelgood"": ""cloud-atlas-2012"", ""netflix"": ""70248183""}"
Cloudboy,2017,78.0,,,https://img.reelgood.com/content/movie/fb5e2003-1a31-436a-8a2f-751fedaebff3/poster-780.jpg,Family,,6.6,,Cityboy Niilas (12) is sent to his mother in Lapland. The only one succeeding in making contact with him is his new sister Suna (11). She takes him on a journey in the magical woods where shy Niilas turns into a wild cloudboy.,"{""reelgood"": ""cloudboy-2017"", ""amazon"": ""B07D4PSXBB""}"
Cloudburst,1951,83.0,,United Kingdom,https://img.reelgood.com/content/movie/37ebbd85-3168-47bf-a3fb-a5d884e2a6fd/poster-780.jpg,"Mystery, Thriller",Music,6.7,,An American World War II veteran working for the British Foreign Office scours England for the killer who murdered his wife.,"{""reelgood"": ""cloudburst-1951"", ""amazon"": ""B009HS4VBU""}"
Clouds of Sils Maria,2014,124.0,18+ (R),,https://img.reelgood.com/content/movie/e7295d21-b94a-42d6-9e71-53bc7fe1234f/poster-780.jpg,Drama,,6.7,90%,A veteran actress comes face-to-face with an uncomfortable reflection of herself when she agrees to take part in a revival of the play that launched her career 20 years earlier.,"{""reelgood"": ""clouds-of-sils-maria-2014"", ""netflix"": ""80013293""}"
Cloudy with a Chance of Meatballs,2009,90.0,7+ (PG),America,https://img.reelgood.com/content/movie/3a5f3829-cfe3-46ed-97a2-b155505e830b/poster-780.jpg,"Animation, Comedy, Family, Food, Action & Adventure, Fantasy, Science-Fiction","Based on Books, Science, Adaptation",6.9,86%,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?","{""reelgood"": ""cloudy-with-a-chance-of-meatballs-2009"", ""netflix"": ""70113007""}"
Clover Bend,2002,90.0,,,https://img.reelgood.com/content/movie/d0696921-c2d4-4435-a0ed-0c96f41b9806/poster-780.jpg,"Drama, Mystery, Thriller",,4.8,,"En route to a camping trip, a newly married cop's family is caught in a gas station robbery, where the wife is seriously injured.","{""reelgood"": ""clover-bend-2002"", ""amazon"": ""B07QYGK953""}"
Cloverfield,2008,85.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/358f4666-9b07-44ef-9e4b-046afd36b042/poster-780.jpg,"Action & Adventure, Science-Fiction, Thriller, Mystery, Fantasy, Horror","Friendship, Military, Escape, Alien, War, Apocalypse, Monster, Disaster, Suspense, Supernatural, Psychology, Survival, Fighting, Feel-good",7,77%,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.","{""reelgood"": ""cloverfield-2008"", ""amazon"": ""B0016HMYEQ"", ""hulu"": ""cloverfield-455f11ac-40d7-4b12-817f-57c9ba627d28""}"
Clowntergeist,2017,80.0,18+ (R),,https://img.reelgood.com/content/movie/872d1226-5afb-4427-8ab9-87e1355a40b3/poster-780.jpg,"Horror, Crime, Thriller",,2.9,,"Emma, a college student with a crippling fear of clowns, must come face to face with her worst fear when an evil spirit in the body of a clown is summoned terrorizing the town she calls home.","{""reelgood"": ""clowntergeist-2017"", ""amazon"": ""B074R5STVL""}"
ClownTown,2016,86.0,,America,https://img.reelgood.com/content/movie/1b492141-78b7-426d-850e-78ff3eb30abe/poster-780.jpg,"Horror, Thriller, Mystery","Friendship, Feel-good",3.8,9%,Whilst on their way to a concert four friends get sidetracked and stranded in a seemingly abandoned town and whilst looking for help find themselves stalked and terrorised by a gang of violent clown dressed psychopaths who will stop at nothing ensnaring them into their sinister blood thirsty games.,"{""reelgood"": ""clowntown-2016"", ""amazon"": ""B01M1L4OSC""}"
Club Life,2015,90.0,18+ (R),America,https://img.reelgood.com/content/movie/d591cfa8-9088-47d8-bd08-afbba89c20f2/poster-780.jpg,Drama,New York,4.8,20%,"When Johnny D. is forced to take on his family's financial troubles, he turns to the Manhattan club scene to make some fast cash.  As he falls under the wing of a veteran nightlife promoter, Johnny quickly rises through the ranks - but soon finds that not everything behind the red rope is full of glitz and glamour.","{""reelgood"": ""club-life-2015"", ""amazon"": ""B07BMH7N3S""}"
Club Utopia,2014,108.0,,,https://img.reelgood.com/content/movie/87e70276-978b-425f-b3a7-27a22d18a37e/poster-780.jpg,"Comedy, Crime",,6.9,,A bored housewife stumbles into stripping as a way to pass the day.,"{""reelgood"": ""club-utopia-2014"", ""amazon"": ""B079P9686S""}"
Clutter,2013,80.0,,,https://img.reelgood.com/content/movie/585b3113-7eef-45fe-9d22-52c9669aba37/poster-780.jpg,Drama,,5.9,,"Charlie Bradford, an aspiring filmmaker in his 30s, is doing the best he can to distance himself from the chaos of his childhood home. But his eccentric mother Linda, a compulsive hoarder who suffers from depression punctuated by spells of manic consumption, has a tendency to keep the people and things she loves close at hand. Charlie's younger sisters still live at home with Linda: Lisa, the older of the two has a history of petty theft and works as a home healthcare aid, and Penny, who is trying to overcome her agonizing shyness is starting a a new career as a home stager in a beleaguered real estate market.","{""reelgood"": ""clutter-2013"", ""amazon"": ""B07RC9SQSL""}"
co2,2010,90.0,,,https://img.reelgood.com/content/movie/99b7c7d7-cb6b-405f-951d-d9b5f9d42384/poster-780.jpg,"Action & Adventure, Drama, Science-Fiction",,2.9,,Carbon capture and sequestration... Could it be the silver bullet that saves our planet from a catastrophic climate change? Or might it present risks of its own? A mysterious deadly vapor suffocates a small American coal town. CO2 follows a determined group of survivors as they attempt to survive and escape.,"{""reelgood"": ""co2-2010"", ""amazon"": ""B016DTKYL6""}"
Coach,2010,90.0,13+ (PG-13),,https://img.reelgood.com/content/movie/84f4c49a-fc93-4476-a7cd-3d4b2410a33a/poster-780.jpg,"Comedy, Romance, Sport",,5.4,,A slacker trust-fund type finds the motivation to pick up a job as the coach of middle school soccer team,"{""reelgood"": ""coach-2010"", ""amazon"": ""B07LC9BMBH""}"
Coach of the Year,1980,90.0,All (G),,https://img.reelgood.com/content/movie/3c74bd88-26a9-43e8-8907-9eda776c7806/poster-780.jpg,Drama,Sports,5.2,,"An ex-football star, paralyzed from the waist down during Vietnam, accepts the challenge of coaching football in a juvenile reform school.","{""reelgood"": ""coach-of-the-year-1980"", ""amazon"": ""B001IH0TEQ""}"
Coal Rush,2012,90.0,,,https://img.reelgood.com/content/movie/75fc14a4-4b8b-4d08-8e4a-a5deef548085/poster-780.jpg,Documentary,,6.8,,"Coal Rush follows the environmental and social empowerment battle waged by over 500 residents of Mingo County, West Virginia. The residents are fighting for their right to safe, clean, fresh drinking water. The fourth largest US coal producer is accused of knowingly polluting the water by dumping billions of gallons of toxic coal sludge underground and putting entire communities at risk.","{""reelgood"": ""coal-rush-2017"", ""amazon"": ""B079PBK3ZF""}"
Coastlines,2002,110.0,18+ (R),,https://img.reelgood.com/content/movie/8b87522f-444f-42e9-8563-d5320e49c35d/poster-780.jpg,"Crime, Drama, Thriller, Action & Adventure","Doctor, Medical",5.8,48%,"An ex-con returns to his Florida hometown after three years and becomes involved with the wife of his best friend, the local sheriff.","{""reelgood"": ""coastlines-2002"", ""hulu"": ""c785c498-2e88-4564-a337-c7525fc95482""}"
Coast Modern,2012,56.0,,,https://img.reelgood.com/content/movie/618d9d65-648f-491d-8e05-cc50a22be5b1/poster-780.jpg,"Documentary, History",,7.8,,"A core group of architects embraced the West Coast from Vancouver to LA with its particular geography and values and left behind a legacy of inspired dwellings. Today, architects celebrate the influence established by their predecessors.","{""reelgood"": ""coast-modern-2012"", ""amazon"": ""B00DQ4VY66""}"
Coast of Skeletons,1964,90.0,,,https://img.reelgood.com/content/movie/474ce1e3-d588-4c4f-a091-0b5442ca0b5b/poster-780.jpg,"Action & Adventure, Drama",,4.7,,"A former district officer is assigned to work on a team of diamond prospectors, who are busy double crossing each other until they are blown up having found bullion.","{""reelgood"": ""coast-of-skeletons-1964"", ""amazon"": ""B002SJ5RT0""}"
Coast to Coast,2004,108.0,18+ (R),,https://img.reelgood.com/content/movie/b096caf5-a2ad-4f24-8099-9a38fd7d5095/poster-780.jpg,Drama,,6.2,,"Contemporary story of a couple whose marriage has gone astray, partly due to the infidelity of both partners and also the fact that their eldest son was killed in a car accident 8 years before.","{""reelgood"": ""coast-to-coast-2004"", ""amazon"": ""B07BXLLSS7""}"
Cobra,1925,70.0,18+ (R),,https://img.reelgood.com/content/movie/46eb24f0-912a-4c4c-820d-5c6277850760/poster-780.jpg,"Drama, Romance",,6.4,,An impoverished Italian nobleman (Rudolph Valentino) takes a job with a New York antique dealer and falls in love with the secretary. Complications arise when he makes a date with the antique dealer's wife who mysteriously is murdered at the appointed meeting place.,"{""reelgood"": ""cobra-1925"", ""amazon"": ""B000W0MN44""}"
Cobra Verde,1987,111.0,,Germany,https://img.reelgood.com/content/movie/fa0436ec-15e0-4c6f-af00-322f164414ac/poster-780.jpg,"Action & Adventure, Drama",About Africa,7,88%,"A fearsome 19th century bandit, Cobra Verde cuts a swath through Brazil until he arrives at the sugar plantation of Don Octávio Countinho. Not knowing that his new guest is the notorious bandit and impressed by his ruthless ways, Don Octávio hires Cobra Verde to oversee his slaves. But when Cobra Verde impregnates Don Octávio’s three daughters, the incensed plantation owner exiles the outlaw to Africa where he is expected to reopen the slave trade. Following his trans-Atlantic journey, Cobra Verde exploits tribal conflicts to commandeer an abandoned fortress and whips an army of naked warriors into a frenzied bloodlust as he vies for survival.","{""reelgood"": ""cobra-verde-1987"", ""amazon"": ""B00MYAGDIW""}"
Cocaine Conspiracy,2016,90.0,,,https://img.reelgood.com/content/movie/14b77f56-f29f-4d12-ba5e-f7f722406a01/poster-780.jpg,Action & Adventure,,4.7,,"Brett Gunner left the Secret Service behind him years ago, or so he thought. Called back into action when his family is taken hostage at gunpoint, Brett must crack an international drug ring that stretches from Eastern Europe to the Far East. Landing in Amsterdam, he turns into his former self, utilizing his special forces training to track down his family and take down drug dealers and pimps along the way. ""Loaded with action and thrills!"" - United Media Network. ""This guy is the real Jason Bourne, very entertaining."" - Starburst. ""Sexy and hip, awesome cars and hot babes, what's not to like?""","{""reelgood"": ""cocaine-conspiracy-2016"", ""amazon"": ""B071DQJR4C""}"
Cockfighter,1974,83.0,18+ (R),,https://img.reelgood.com/content/movie/f42a6139-e5cf-4d4a-a852-b5eab9db2f4f/poster-780.jpg,"Drama, Independent",,7.1,,"Warren Oates plays a world-weary gambler trying to make big money cockfighting. Always on the road, he works inside and outside the rules to try to work up to the biggest fight of the year.","{""reelgood"": ""cockfighter-1974"", ""amazon"": ""B002KOKW1G""}"
Cockneys vs Zombies,2012,88.0,,United Kingdom,https://img.reelgood.com/content/movie/7283b27d-72cc-47c0-ae70-ab49378f6621/poster-780.jpg,"Comedy, Horror, Action & Adventure, Thriller",Zombie,5.9,76%,A gang of bank robbers team up with the residents of an old people's home to try to survive a zombie outbreak.,"{""reelgood"": ""cockneys-vs-zombies-2012"", ""amazon"": ""B00DY74X5E""}"
